TO_length_in_sec,TO_OMC_Duration,Calls Count,Connection Made Calls,Dial Attempt Calls,timezone,season_status,season_month,lgs_sentiment_style,lgs_agent_gender,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,lgs_call_not_transferred,customer_sentiment_lgs,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,customer_talk_percentage,agent_talk_percentage,talk_ratio_classification,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,discovery_quality,advanced_discovery_used,total_buying_signals,total_resistance_signals,signal_ratio,customer_sentiment_omc,omc_agent_sentiment_style,omc_who_said_hello_first,time_to_reason_seconds,business_type_mentioned,location_mentioned,within_45_seconds,call_structure_framed,call_structure_clarity,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,roi_calculation_presented,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,interruption_pattern,conversation_balance,script_adherence,stages_skipped,stages_out_of_order,premature_closing_attempt,name_used_first_minute,name_usage_count,rapport_elements_count,tone_assessment,personal_greeting,common_ground_established,sentiment_progression,sentiment_opening,sentiment_early_middle,sentiment_late_middle,sentiment_closing,notable_sentiment_shifts,customer_frustrations,empathy_responses,empathy_response_rate,total_call_duration,disconnect_stage,hang_up_initiated_by,time_in_final_stage,commitment_type,commitment_clarity,assumptive_language_used,full_sale_closed,payment_info_collected,followup_scheduled,call_result_tag,primary_disconnect_reason
0.007462693015739459,-0.0032495014525478908,0.0032683864540021374,-0.0008939918646836424,0.006019451396339401,0.010711046547655746,-0.00025976810091393217,0.0,0.000725992513862561,0.0008722533232455881,-0.00020648213910213478,-0.00021030846741836918,0.0,-0.00019833453818377078,0.000503492356475134,-0.0010441761865293876,7.132551716143046e-05,0.0003526217289175799,-0.002487235423299185,0.0005262532504895523,0.013134070480717056,-0.0068414970860963265,0.0016180669210451096,-0.005935301411103404,-0.017864311525122124,-0.0049986570916054985,0.0018312205776045034,-0.0031868083449473577,0.00453610438735629,0.0001836249883407471,0.00040419573865901377,0.0002603990299823631,-0.0007619528780222274,0.0025869743973215356,-0.005127152163461686,0.008028109671992516,0.001104571338068703,0.0,0.008942336915533587,0.0020837775625003082,0.008500041994086228,2.9152082485416048e-05,-0.0005244346916304255,0.016986229184476162,0.004358370890845244,3.18622733666367e-05,0.0036114875582170746,-0.001290419519012022,0.0006186482589222912,0.00027797822808052995,0.0,0.0022327030771748945,2.0206536362551408e-05,0.01350534265200591,0.019101916336879958,-0.0018339074516530401,0.0034438625712592125,0.0028668529615882422,0.0005686054603414794,0.001683208283576766,0.011629909557471419,0.02500231745771583,0.014192776456813829,-0.0077266455568006,0.002280614665542346,0.00707916510475794,0.0036972583723711124,-0.00010098039215686275,0.004608351541074412,0.016311018239671377,0.006390106477054884,0.00037431719276086314,-0.0001246503379349679,-3.6894047619047624e-05,0.032392487944350574,0.0031806844148594446,0.012741421688078632,0.004380596843519195,0.00998472770644622,0.011055197733238688,0.004169679587072668,-0.0006545318346588266,0.0003239883388061419,0.00933075245183379,0.0067593673623491,0.007988035900075735,0.006045035780898291,-0.0007757886482845629,-0.0002712154150197629,0.00011535095956780232,0.0,0.0,-0.00022941659791323772,0.01804067139983118,0.017078045907832243
0.005127240891604033,0.00016473321908979532,0.0029231609857470722,-0.0013239194016459663,0.005622064302114641,-0.006670844692776322,-0.00026198034851330245,0.0,0.0002837727526614092,0.0011606097503200066,-0.0003855137182531937,0.0032738888597414256,0.0,0.000676848563602008,0.0006615331407393466,0.002618348201173199,4.3194541574314495e-05,0.0001991353461430473,0.01751473849168465,0.0021272768936599308,0.0010815628822265272,-0.00872846591274984,-0.00015149397269946153,0.012342738211830254,0.015085545821463923,-0.0046384811952901485,0.0026136929578524427,-0.0018064438787251638,0.005443381703111937,9.384324230900102e-05,0.00025935068986025626,0.0002564085144927536,-0.00012638522795007404,0.0012117264670221694,0.0031716376684390543,-0.0034830737277451417,0.0007001839571425646,0.0,0.009287641036595072,0.001835239849829355,0.008903053548175596,0.00034352029143695816,-0.0003680285681604226,0.018417021660803945,0.004209315192957923,-0.000247652762192181,0.0029112983145279207,-0.0012155978406715813,0.0010870364071146825,0.00028616744925648383,0.0,0.002367020896566293,-4.87346613286463e-05,0.00848859696329289,0.026345254306027983,-0.002157913524221636,0.0034818782743945755,0.00451791847479452,0.0007483073239627557,0.0017303022374865397,0.014703682379923727,0.03023187441779054,0.018251116464986106,-0.008421291379699812,-0.0015006592949848184,0.008199688591529905,0.004274599292496716,-0.00010921052631578947,-0.0009315797980626661,0.01464212927311263,0.005437861224072045,0.0003744531984482792,-5.578035869971358e-05,-0.00011246547619047619,-0.010883092666965084,0.003508660754551225,0.019247117493447582,0.00519173373121566,-0.006890905053238639,0.0018899788890180428,-0.0020693420367852576,-0.0009363854183924426,0.00033709080066677264,0.013385216824745447,0.0012102829205755702,-0.003027271646703965,0.0012791500458243772,-0.0008157047655965559,-0.00030988227687503065,8.019147680918163e-05,0.0,0.0,-0.00026956658681322665,-0.008617352980803374,0.01174447782748302
0.009979329867120435,0.0016830242717225492,0.004959234057717268,-0.0011675103754112638,0.0007007867427876888,-0.007242002757995701,0.004025908372933391,0.0,-0.00016582801548716415,0.000987320044192063,-0.00013021603945280593,-0.002381130562384771,0.0,-0.0006373656107467682,0.0006777595521871567,-0.0003285211098410406,7.132551716143046e-05,-6.907953031174601e-05,-0.0027127514438082603,0.00024488002444178486,-0.0007369593874121768,-0.006438747553879019,0.002649426365789738,0.011833466590548262,0.014876203675437304,0.004546018274653922,0.005208887229904565,0.01180718742087345,-0.005895215917682574,-2.5503679732761725e-06,-0.002348580852775813,-0.0002904574634805612,0.0015736020735952598,0.0013642122135626507,0.006886822120008746,0.007912387505216051,0.0010029853541809477,0.0,0.0101629402615118,0.002085002713700321,-0.00562001748703945,-9.927563449622252e-05,0.0019487258851712777,0.0026834378512329508,0.004242417960705726,0.005777498076639937,-0.0034861376042907614,0.0031089137320828484,-0.00013362069218561548,0.0005231339818979686,0.0,0.00017338278999358593,-4.5023964131106954e-05,0.011373645396166818,0.029305960703133578,-0.0009443074462456787,0.001066951947411125,-0.007965184106668676,0.00047961937636527784,0.0018166508635218174,0.01128831163966804,0.028199715206107465,0.015525485727367953,0.01812888218816991,0.0022754927757557063,0.007068627243992462,0.0037668190878130114,-0.00015773993808049537,-0.0013681498773681423,-0.006897680993936897,-0.0022732289406646178,0.0003544933163111526,-4.829190066690072e-05,-1.3375000000000005e-05,0.03203427121869271,0.0022848502583780756,0.004640080197925945,0.003740012992116638,0.0013213455285764242,-0.0027799427871916253,0.006473704653447938,-0.0011168028439926165,0.0004393050579809445,-0.007508365995523038,0.00884882396576179,-0.0040000666714718695,-0.00010618154534057742,-0.0007394853646572612,-0.000224864734299517,3.5403869620712435e-05,0.0,0.0,-0.00023937220943134925,0.01717879226782373,-0.005353242806564517
0.010945776407138926,0.015527443125385983,0.0025189018184731773,-0.0012512060453662305,0.005899979547411619,-0.0065550689226552975,-0.00030908192824520434,0.0,0.0008979146684754036,0.0011498467855853524,0.0006986879721350249,0.0027227158143673727,0.0,0.002097061215135692,0.0008432980645305716,-0.0017244101644455754,7.132551716143046e-05,7.123169184252719e-05,-0.002455659366132466,-5.5028499928083566e-05,0.011622023497331484,-0.006414737327165047,0.0016019079290315848,0.013761588609943443,0.018361577764528153,0.004761949463214184,0.0032503290851043495,-0.004601626937202119,-0.0002514898524946682,0.00011793744520755171,0.0007593165282029016,0.000299901332815735,-0.0006040460685365892,0.0008084025509266392,0.002751071445631445,-0.004239651571551594,0.0022660943269950445,0.0,0.0065435191536411174,0.0018973253635723056,-0.006516184782081785,2.9077540106952008e-05,-0.0006221994085546252,0.012503652496379842,0.0028990756692127695,0.007121480008408359,0.003109769239527482,0.0032690800379991556,0.001088386322080669,0.00025931433935310217,0.0,0.003338201058992046,3.771052360338075e-05,0.013126875267356928,0.026205382594894036,0.0020528040708089833,0.0006798695297801257,0.016280624309951742,0.0037340065504052576,0.001618109111850755,0.016298403556814722,0.03005533368151629,0.01697259069852699,0.018828810315504537,0.0015678389914966498,0.008360422607858787,0.003812299667988691,-0.00015773993808049537,-0.0010452432700968812,0.013987627295139238,-0.0016912429022497236,0.0002851564579097087,-9.6817534543341e-05,-3.786794532627866e-05,-0.014347976061525523,-0.006274986505142298,0.019254730595302673,0.004451010091798004,0.009252533109407856,0.0019307522283320115,0.0037421645248625277,-0.0008337643318201737,0.00040257618044371203,-0.0010142182392140508,0.007450102359941078,-0.0032446860480348436,0.001760572503943023,0.0054971980785681294,0.0021065601851851857,6.742966327150604e-05,0.0,0.0,-0.00014815438790102768,0.017872220109908753,-0.006322520818656943
0.0021483976949034467,-0.008368779950831243,0.0018102538256540785,0.006467887598259766,0.004538750924608138,-0.005313531307342857,-0.0003317443303999657,0.0,-0.0022186765419400884,0.0003138808622079481,-0.0003855137182531937,-0.004468114541415009,0.0,0.0003934106313391996,0.0007247288669779688,0.0030851098684963312,4.3194541574314495e-05,9.377733647353617e-05,0.0159428557937678,-3.5689023740781466e-06,0.0003743602556467272,0.005577081046515134,-0.0017532702334623147,0.004532132342174974,0.007339527921043646,-0.003587055326143276,0.0017732475292501128,-0.001743926165571782,0.004691747176731609,9.384324230900102e-05,0.0003786630750707508,7.706068840579713e-05,0.0016035067407590617,0.0011150144001316736,0.008759426664938216,-0.0032118597737604343,0.0005900774548172697,0.0,0.009454888873970575,0.001970841099115721,0.009987434189106283,0.0005796539494456163,0.0008607512319735982,0.011913473405082774,0.003241689689143836,0.002952488445060283,0.0032815065244409026,0.0033232185472749187,0.0007542441993224748,0.0002670865669035427,0.0,0.002496820620326235,1.914146838958869e-05,0.010999961703341105,0.027114720745568647,0.00130774672622376,0.002735216393778367,0.010807224857025724,-0.0038097294606111052,0.0010512185010858276,0.011198216366173717,0.024803261682246617,0.014652669163557704,-0.007027130934038315,-0.004671087400825655,-0.010803075601253228,0.0036957782563557936,-0.00010098039215686275,-0.0008481571745439166,0.01705639464400103,0.005439170531511742,0.0005281821590206352,-4.323218956283476e-05,-3.6894047619047624e-05,0.029078069203548728,-0.008175429490266771,0.020022836915119465,0.0047145948876158705,0.00699224601748134,-0.003240920004691657,0.0023402803966214936,-0.0007747016363393495,0.00023614830828295365,0.009995091066061442,-0.00027082941871268827,-0.0021516484807744024,0.008371628642567113,0.0004588549389036206,0.0018493882575757578,6.877886962071239e-05,0.0,0.0,0.0007045766719590643,-0.0089765568192904,0.009499966772303435
0.009871907917500332,0.01679964792490573,-0.0074545479670880994,-0.0014816163982336083,-0.008928880309343004,-0.005283226843403681,-0.0001035189674975009,0.0,0.000712233219761471,0.00020478958244929803,-0.00032129552910215524,0.0009698026726267312,0.0,0.0028772168032751514,0.0008527811512435174,-0.0018191291790355362,4.3194541574314495e-05,0.00018551531508714667,0.018899267534940697,0.0015810795839221513,0.0005564106708273135,-0.004258203025317006,0.00024061797555178678,0.012594214594060571,0.01642096709644416,0.0044694371837706,5.337259941527514e-05,-0.004916691644543047,0.005751369991124232,0.000106343242309001,0.0008475082475301979,0.0002891870471014493,-0.00021728880663230386,-0.001832495715950963,0.0030986979458309917,-0.003595759564975224,0.00037432004745759095,0.0,0.009523370831326759,0.001712617057138808,0.009195824609663845,-0.00011968636301969616,-0.0013154137432875351,-0.0005524732408371079,-0.005928295209195995,-0.00020688896788232161,0.004354731565112962,-0.0013351925376412783,0.0008329354082871213,0.00025931433935310217,0.0,0.0026385156033395486,-5.1432694289837114e-05,-0.0014048752364011524,0.03236927737106365,0.0024087790632222783,-0.00041498616752982584,0.01376826481815703,-0.004637127350206699,0.001457211281759216,0.014273922626387856,0.025605571029443604,0.0157906083461081,0.021676215783116057,-0.0017198509964860122,0.007555904997303604,0.0034045816368836173,-0.00015773993808049537,-0.0008119795276739568,0.015805356815393176,0.003862750455899296,0.0003523960996828471,-4.323218956283476e-05,-3.786794532627866e-05,-0.011194155556520737,-0.007521667559911681,0.01029897276752947,0.0009663358376999649,-0.01028531826119655,0.0017788834707199723,-0.0024654428166890068,-0.0006749192923605772,0.0003296511122999874,0.002737686207233185,0.008225877779881126,-0.003038268393557403,0.0038783379762785397,-0.0007653171697700605,-0.0002526318742985411,5.882044223886999e-06,0.0,0.0,-0.0007133390929808942,-0.00804544319754212,-0.002230776567163612
-0.0028959581737284692,0.015338765038209072,0.0037634495117545973,0.007878572614570258,0.006506495094716121,0.014491548905073036,0.003384769076062679,0.0,0.0005357890617393165,0.0013101051313739271,-0.00031886911431911613,0.004408587371279736,0.0,0.0019343776271885014,0.0006927976819728468,-0.0003818469537751152,2.072786289504556e-05,5.1765880850835174e-05,-0.0023444986759752658,0.0008112887280073611,-0.005393891532145633,-0.006582981056395725,0.001569009558548984,0.007991862808369256,0.010726636741410372,0.0033884856048461776,-0.000557640147567066,0.015565298451812024,0.005477641006931304,5.8693018270110124e-05,0.0007997974293319509,0.00025582603663446067,-0.00013371903422372983,0.0010963988149746001,0.0014511078267458054,-0.0026455677600368335,0.0017738999593490813,0.0,0.010567777355005468,0.001988079333189601,0.008269746390174222,-3.7401302401301994e-05,0.002390827041183724,0.0014926160123695403,0.0046111826080856245,-0.00012025091253862119,0.003207455137732097,-0.0005019249741457738,0.00086541566868446,-0.002069479073915215,0.0,-0.0024498794207345226,3.5387291280148424e-05,0.013327665801657052,0.03229850446451833,-0.001453697557466217,0.0027819173246761853,0.015004456147014416,0.0009546959460704614,0.0018340748692521362,0.013587326990641135,0.028007497855439666,0.01625984341426729,0.01993026654828903,-0.0009579843051451642,0.007802161259088899,0.0038239807092879875,-0.00015773993808049537,-0.0008549133861901502,-0.006707374030980673,0.006153443851583387,0.00022665606922317444,-9.367250534992471e-05,-2.0412037037037042e-05,-0.011118803290014145,0.0023350468008943213,-0.035220076434859963,0.005219140874026928,-0.009722977769981473,0.0006699335962044813,0.003212452276905127,-0.0007597204820160901,0.000506982673747629,0.0023392211793240064,0.008758718983433852,-0.002896398074876108,0.001303333938906486,-0.0005974783743645009,-0.0002293267213194751,-0.00016420357286895402,0.0,0.0,-0.00010738515713179693,0.014790113176003787,0.0042040723861254525
-0.0038948852917666354,-0.00016153544954882284,0.005056473398226245,0.010083162816538824,0.007193670998652717,0.017508988247634232,-0.0005118019112578345,0.0,0.00046609558528844713,0.0021013781227628104,-8.233795303305285e-05,-0.005129696510681019,0.0,-0.0009368921726610562,0.0006682145877761805,-0.0003882915906767661,7.132551716143046e-05,8.265369874740588e-05,-0.0023015282877821676,2.2257445531878562e-05,-0.0006897243393981868,0.011301854151579978,0.01074940702186417,0.009573689596847465,0.010158199943862398,0.003622222796169416,0.0044565646971719665,0.015376312472820767,0.005813506853762683,0.00011654272065106248,-0.0019344782886732493,0.00036603889895330124,0.0006698362229970015,0.0007924357646964795,0.0070272057074411655,-0.004341638041038456,0.0008763100808319388,0.0,0.006664170495641081,0.0020194645479677804,0.0067807492926080975,-1.0517733446654832e-05,-0.001458248072205855,0.011688444448530531,-0.0019931168322315966,-2.4551586332861023e-06,0.002884580298706385,-0.0006482622969536848,-0.0039033352979920017,0.0003752080045114732,0.0,-0.004006520783795364,1.4332096474953614e-05,0.012462221249928445,0.034176902204547124,-0.0018409095804384698,-0.0005665459851257689,0.01568223952175674,5.94620958948127e-05,0.0016337739901097507,0.013630499012131092,0.03029874935685321,0.01781849452031919,0.016038585630656917,0.0009808211752297517,0.009142749646868772,0.0038076152187480456,-0.00015773993808049537,-0.0007566882930962321,-0.005989112282649882,0.006658608898646007,0.00042610386625503585,-7.239699743732005e-05,-3.786794532627866e-05,-0.013031073042375416,0.0033084358200108394,0.011149301835409273,0.003839220280489477,-0.012057719728867591,0.0015785754273787238,-0.00439050789322763,0.0019926595110101256,0.0027877763243170503,-0.006092017922297298,-0.0010317965962794821,-0.003946542277272395,4.4966391685918796e-05,-0.0007065425320001862,-0.00037341835016835024,-0.0001297173709807913,0.0,0.0,-0.00023475889450553432,-0.0032922514345565777,-0.00602951876752851
-0.0018090474747381243,0.002048880683018839,0.0022158223751974583,-0.0015590555576732003,0.007253777230413445,0.013643055117519358,-0.00022196474350681667,0.0,0.00047076859926584446,0.0007270137379756628,-0.00022508215065557773,0.0034745689575238093,0.0,-0.0006610509540437761,0.0006537690563689784,-0.0011492378779506254,2.0186602756262216e-05,0.00023050770068604341,-0.003008439584385874,-7.193163387283564e-05,-0.009360984053958677,0.01102419956931784,0.009743130973249255,0.014495781881630733,0.017888598249129577,0.0045595690527731976,0.00142059767221409,-0.0040063117131412035,0.004812338946813994,4.244851775251175e-05,0.0004805501280722657,0.00018214752990568212,-0.0005896492337008019,0.0025481345506741613,0.0008406340820983023,-0.0023192527430078583,0.00034626151788692936,0.0,-0.007886576747541363,0.0020882681931170114,0.009778956945584769,0.0005849331691366007,0.0012385520554569296,0.003344730550627027,0.004593565196164509,-0.0003615245809565016,0.0035759367368468444,-0.0007576351437792869,0.0008329354082871213,0.00020289096391318262,0.0,0.002275774647581592,1.914146838958869e-05,0.011799168456495361,0.03600486291457215,-0.0010814409306583084,0.002100490509081909,0.013124577961320502,0.0017680326377670131,0.0010300054195599303,0.013844364322800706,0.027237973239819184,0.016698328188399964,-0.008894579560765656,-0.0004633787189593999,-0.008963765936011224,0.0043689517248217775,-0.00010098039215686275,-0.0009621415919624572,-0.006437876316968646,0.005583277801483494,0.00043581148168487344,-0.00010671624768636155,-3.7518827160493836e-05,-0.013905469644727005,0.0036883081915946125,0.022194573219864875,0.006728991941727849,0.009311505648379964,0.003953619394935777,0.003209687714186334,-0.0008043671382441303,0.0003089699370964935,0.011354049640165308,0.006518000405024566,-0.0015206245312421169,0.004801994770247914,-0.0008983315319280624,-0.00035119612794612805,0.00010102481014251498,0.0,0.0,-0.00015706891781555759,-0.009503517212562599,-0.006589550420084802
0.008586255054810329,-0.014346658952931227,0.0030867695089738536,-0.0009287017637252016,0.006899353623536136,0.01130220705842796,-0.00046709761304397743,0.0,0.0004645301255023281,0.0011104519443557697,-0.00018033834825246158,0.001980226806720534,0.0,0.0005166445327735703,-0.0029771717069041275,-0.002778993295990851,7.132551716143046e-05,0.00039947388162076653,-0.001984773681714192,0.00045272868560408095,0.011209421910647426,0.012438732782299408,0.0073018385003347204,0.010379596409611136,0.015641020974703,0.005129945258798678,0.0033127477831997616,-0.0046180573682500945,-0.0003533331664003137,3.190302660919446e-05,0.0007593165282029016,0.0002603990299823631,-0.0001816078148828606,0.0021854976998400954,-0.004954023713035813,0.008465151497945796,0.002061459799697355,0.0,0.012524844727122406,0.0019873016676389965,0.0072805186773519945,0.0005143861925111926,-0.0006516096765064082,0.011567760532173621,0.0051741643538255775,-0.0001980109352382835,0.003282048724955297,-0.0006309131862883978,0.0006889689916993797,0.0005892835893858913,0.0,0.0022859002431430313,-3.921255331969619e-05,-0.0008656191545345674,-0.008917320338558696,-0.0006682930783935992,0.006932532464595851,0.011504408081186737,0.0023776479643089626,0.00151036248786083,0.012220256515184586,0.027859138912571937,0.015800369334979313,0.013296348757904171,0.00242267240909985,0.007737384404712047,0.003845758873492086,-0.00010098039215686275,-0.000599502606272263,-0.00672221205735976,0.006775655383297003,0.000355069906647392,-0.00012002491192244514,-2.016071428571429e-05,0.0318670733351124,0.002477071283524867,0.011013860388733638,0.0012558069402435524,0.007516779612196503,0.011406034093100786,0.004579065469945094,-0.000867637282398491,0.0005082470938953823,0.008926171390762794,0.008374256144669506,0.007400745333363135,0.002238008283552762,-0.0006554486818654656,-0.0002163791172595521,5.147858533258479e-06,0.0,0.0,-0.00018101763576427562,0.01770383970414097,0.002108925964188439
