,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_User,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
customer_knows_marketing,-0.10032365990984189,-0.026268405997093597,-0.1374487878937551,-0.0005528037111401572,0.10121720729496538,0.16585367387114597,0.09111715638668066,0.18881666102657646,0.31524313409250093,0.17868825940103084,0.2847094024177968,0.32050791086221575,-0.20358350915822826,0.2722029445962521,0.15633021872743666,0.11098072015991009,0.23751216268809894,0.3721974443461435,-0.025303113804872955,0.6179231527598069,1.0,0.6674157303370787,0.43865909638935907,0.41853010315747596,0.014534902276832646,-0.10477939825416357,-0.03992074225576374,0.09955575366496411,0.26110021406546613,0.18569438029746102,-0.1289933395653285,-0.05636451472439804,-0.10293733547897035,-0.1655988568289046,-0.02064616695434651,-0.0664133713819754,0.015283511376614852,-0.03339821124967818,-0.012386044117055994,0.03836714919277856,-0.04132703101284329,0.0364980434500061,-0.008900804703474973,0.0417798332490587,-0.18481418361286775,0.027878884589763328,0.024038782798005278
customer_availability,-0.1548709218163382,0.005456935476267551,-0.05127316760989046,-0.21955152191642485,-0.06317785630266784,0.032812239892250135,0.06435176774376816,0.06689233468529468,0.24087475826077212,0.07697724768045029,0.1445432430863238,0.24452868637731173,-0.08248908729724262,0.32932378516408867,0.1823050117682288,0.07879088926755252,0.23069696667161524,0.4022628533426923,0.07590934141461886,0.5687357925023891,0.6674157303370787,1.0,0.47653132809906257,0.3065754524184757,-0.023099702512628186,-0.09403279330501858,0.03387771968835026,-0.031233177620380897,0.0959400035487589,0.06110009852333136,-0.08228780028379909,-0.04020243907372275,0.09910176461056128,-0.049712887588503264,0.05343713799948508,-0.10360485935588161,-0.028733001388035924,-0.010323083477173254,0.1107506131371444,-0.039530524531536215,0.02244262530711884,0.05531546975140201,-0.04450402351737486,0.1415525693662138,0.025341070519820312,0.047790820873758036,0.03951502848773337
who_said_hello_first_lgs,-0.06329272304005082,0.05336321789977087,-0.09858954697157837,-0.0916392269511881,-0.04592430644941553,-0.1394895408802698,0.24479779690349326,-0.13597021679767796,0.17687217306799322,-0.027047082219584226,0.036953375116307516,0.4140473569201954,0.04169830082710121,0.22430329358248952,0.24588011844965388,-0.03617262482049135,0.18936175045116038,0.2976959698434312,-0.1722149415415317,0.5216942459541537,0.43865909638935907,0.47653132809906257,1.0,0.08786645980654029,0.13368136929312563,-0.18525404752780852,0.115768483302078,0.045152863875179264,0.08740614157782367,0.3015153642263168,-0.051837776667109335,0.04455786608533038,-0.08129512456318606,-0.1823755640652546,-0.046736925053671656,-0.18679353328577564,-0.19692344871500958,-0.01384797779368049,-0.14935024537988636,-0.16641450291665497,-0.09380905379083809,-0.10507750493784061,-0.04792603908562794,-0.03112132921603398,-0.0010830468972403585,0.06104689545723186,-0.0389625893915255
customer_marketing_experience,0.03810372148540711,0.23004587096561407,-0.025537584048818278,-0.07933395603010124,0.03513729095650674,0.13088461963153655,-0.08519999986702145,0.2446504020204909,0.1806600196975621,-0.08590078790155888,0.1950366966625981,0.21498604496667642,0.13972199379798622,-0.044770571946698826,0.06829004460078077,0.17104396414157272,0.16223608797234074,0.47137741631017827,-0.022871685037049262,0.23850197135229262,0.41853010315747596,0.3065754524184757,0.08786645980654029,1.0,0.050093559833678844,-0.04465602479961891,-0.024861509844879053,0.08976986917634704,0.09092059930768988,-0.04807036089239251,-0.1689024522511689,-0.10552232221477105,-0.16090423901970533,-0.15130358189875762,-0.17313286486257085,-0.11840169265598274,-0.04204472179428372,-0.12204447850968109,-0.05857837853416727,-0.09133370881587236,-0.14457673338916463,0.018162006834261425,0.14659894997072062,-0.20156832058433008,-0.02843715952358885,0.13683041679627383,0.08318607562533314
technical_quality_score,0.18228445604761695,0.15084078779657223,0.14384237985905682,-0.013615142137267288,0.026773370873413832,0.030748093013021692,0.23531447934706676,0.09054985848080614,-0.0253429671383719,-0.2927657950865767,-0.13784668188468424,-0.09798142033748303,0.06789156880041919,-0.02024351040873432,0.06358965897282189,-0.02842797198711679,-0.00989355278921971,0.015598514238137304,-0.15045902354351096,-0.06701844823289908,0.014534902276832646,-0.023099702512628186,0.13368136929312563,0.050093559833678844,1.0,-0.42453018226008726,-0.12899092448876065,0.01610796767243508,-0.061118279846252,0.08974201715180596,0.06080924423570353,-0.04897181030131166,0.12261332311791924,-0.1403129181345215,-0.10125329636767515,-0.06609378239383902,0.08662629251974542,0.043622961676192056,-0.1158005777609121,-0.10311052411788851,-0.008679480488690732,-0.07471598775959697,0.007821609695221847,0.07524745696580144,0.07768162734877652,0.006060193892808596,-0.035482134935013926
technical_quality_issues,-0.021838541846030613,-0.12137189602890092,-0.13965489032528702,0.08108571315573367,0.02216170447342884,-0.013512870805831424,-0.2374863088304188,0.12517882723598842,-0.06693521821071063,0.04865125898308525,0.061324984935065545,-0.11311585843758426,0.050878742964688445,-0.02006531967754005,0.03747252339345473,0.12586394132198286,0.07784093261436477,0.006565137165343434,0.03460432682380001,0.010845339462161754,-0.10477939825416357,-0.09403279330501858,-0.18525404752780852,-0.04465602479961891,-0.42453018226008726,1.0,0.052210473230067306,-0.023809042017446148,-0.01526331717540317,-0.20771564880052562,-0.22043284326923795,-0.0768171932768379,-0.08465466193971874,0.1624483070743692,-0.1868703350988586,-0.0004764069422766127,-0.19997261824997561,-0.19471104845964987,0.09465699902534076,0.1834055453601812,0.13681926409823952,0.10701272962411404,-0.1723913976016516,0.0721843226908579,0.0297379677373665,0.10056957657721445,-0.021212258105732545
TO_OMC_User,-0.20450309644906642,0.14724929955902183,-0.14691279837241028,0.11997141337046849,0.037552979364117445,-0.16337672837322637,0.17658033030805514,0.004811558387716205,0.0011283508372987138,0.08488421684925056,0.09797663886588662,0.26296423380352313,-0.01770822186067237,-0.02352400179139607,0.16681820311014486,0.03189942364314621,-0.14445318943365765,0.09077735767913889,0.04340315977226322,0.07167475675279898,-0.03992074225576374,0.03387771968835026,0.115768483302078,-0.024861509844879053,-0.12899092448876065,0.052210473230067306,1.0,0.0269056426823617,-0.11198045033222483,-0.1291099678591567,0.02864798831422319,-0.015553550656691877,-0.08329067437106681,-0.060424530003161975,-0.07228998139028808,-0.10201673492796492,-0.025824488142606104,-0.04391810697366964,0.0792527714560355,-0.08736669619032658,0.12233655310003995,0.15751043802865317,-0.045574709589602795,0.05346266188237801,0.03201171289522295,0.3435482443822018,-0.20465740243265115
TO_OMC_Disposiion,1.4393596641950385e-05,-0.06307993728334756,0.17219787581892437,0.10053342692961671,0.04912947673739785,-0.010369678185332342,-0.0004604032440784185,0.048098023980695175,-0.09885379763518712,0.08832223635722952,0.2985565550827461,0.05246480613001856,0.004737499079207627,-0.08124795905714137,-0.0778185245595217,0.02536883934746363,-0.11639787416229759,0.16893394307414106,0.07495168994513551,0.14567692896294607,0.09955575366496411,-0.031233177620380897,0.045152863875179264,0.08976986917634704,0.01610796767243508,-0.023809042017446148,0.0269056426823617,1.0,-0.03465643180680071,-0.06147766125137306,0.14434338532045074,0.01891565816404309,0.030482263981805077,-0.06391396072223852,0.005143056944480035,-0.03245146094566384,0.054565880274247955,0.08505824946640059,0.09616927945900296,-0.024443705072723015,0.1307773539323169,0.10240050244515578,0.0618550921746201,0.1554246897976957,0.0025920655803820564,0.034003814867610796,0.048350981616740084
omc_agent_sentiment_style,-0.021544750587186346,-0.07687558732246037,-0.1254779908746722,0.034107304242071396,-0.1460427213241683,-0.0754726744348398,-0.039761942699398097,0.14435047937570572,0.007831721199527398,-0.10909597197410957,0.08985433040241189,0.17181903736009166,-0.14895612491548593,-0.06785149109354244,-0.01184375735819912,0.03755724119439485,-0.1169551162079869,0.2782243884691212,-0.21491211598179663,0.044816277481114046,0.26110021406546613,0.0959400035487589,0.08740614157782367,0.09092059930768988,-0.061118279846252,-0.01526331717540317,-0.11198045033222483,-0.03465643180680071,1.0,0.29830828894240313,-0.3516576638417076,-0.509710805644518,-0.19930038008938633,-0.35061423918937745,-0.2742975453200542,-0.2925204518154,-0.3109909910800621,-0.41700062964544066,-0.2844435599406885,-0.2771139293630879,0.036203808689270006,-0.10389074896413171,-0.08558905854280245,-0.2520625397317537,-0.3193713557719601,0.07471520002714029,0.20542075349427585
omc_who_said_hello_first,0.10107996327100853,0.11704732432031675,-0.06837270786048985,-0.044861881231942145,-0.010330302763599954,-0.20900748874953748,0.05029830038666572,-0.0729481666385544,-0.07649857697093483,-0.15209385636899275,0.07650920852751066,0.1807391149224576,0.03464172699757523,0.15556326445339552,-0.03114836863045622,-0.06341829579576676,-0.005598537153173482,0.05431054178681376,-0.35442122894385064,0.2397321730463587,0.18569438029746102,0.06110009852333136,0.3015153642263168,-0.04807036089239251,0.08974201715180596,-0.20771564880052562,-0.1291099678591567,-0.06147766125137306,0.29830828894240313,1.0,-0.34064828490399734,-0.24616123514613042,-0.08803671172131512,-0.48201338005717453,-0.2598335116907764,-0.4149384511058897,-0.30747015184147836,-0.3261236103453708,-0.3304163598559553,-0.14747516365042615,-0.1619780323571206,-0.17800799772549022,-0.04626985354141508,-0.1903621288912383,-0.11241071798294454,0.14492531291724126,0.11609430509916191
customer_talk_percentage,0.07661907952139171,-0.0024251898560322736,-0.014419789143002057,0.07408580329743603,-0.19766748750022545,-0.0851258749004035,0.10246739840970522,-0.13654459763314217,-0.2029905006686967,0.2822380256316511,-0.20129146868474979,-0.01329855031251828,-0.014081107406555713,0.026677202798995277,0.04294156756988342,-0.18900259552977625,0.09945052352266147,-0.17876405222760197,0.3778693153069915,-0.11845223312630478,-0.1289933395653285,-0.08228780028379909,-0.051837776667109335,-0.1689024522511689,0.06080924423570353,-0.22043284326923795,0.02864798831422319,0.14434338532045074,-0.3516576638417076,-0.34064828490399734,1.0,0.5739303604866082,0.19586894863607499,0.30157285195542805,0.3867733035336019,0.3628229269774786,0.2676533493056243,0.4805600164144953,0.4201310350056613,0.15586942711460866,0.11399541817191276,0.10378561234109834,0.08520909679724209,0.2428951839500849,0.2050790364655386,-0.10585417431797761,-0.2593274427430953
total_discovery_questions,-0.039687075603224244,0.008066717699433583,-0.04387101317204192,0.06311211102430145,-0.09983173549235001,-0.03971577271633164,0.03199273035713271,-0.07475043994826816,-0.029744167690214894,0.2135937237000364,-0.23012183014014773,-0.08506425916380703,0.1276544028075752,0.09578169977388715,-0.0749568831260661,-0.08238953092658706,0.17683295949470987,-0.3278677069768184,0.16287644045489066,-0.08922965108317141,-0.05636451472439804,-0.04020243907372275,0.04455786608533038,-0.10552232221477105,-0.04897181030131166,-0.0768171932768379,-0.015553550656691877,0.01891565816404309,-0.509710805644518,-0.24616123514613042,0.5739303604866082,1.0,0.328696367890723,0.3188828987059667,0.3654952574095879,0.28975571828559704,0.21264612530444515,0.6227554551663917,0.30006996707276046,0.16034055513069453,0.12662725675065145,0.05625014605058349,0.16575244843494907,0.19764254617612106,0.23081350334978606,-0.2772354037969375,-0.17691179032533996
total_buying_signals,0.06991842639589753,0.049218959781993914,0.05561379536779644,-0.003795305807866741,-0.057787600917029475,0.12075511829854156,-0.054266023322437684,-0.04782096836821362,0.08609955724557619,0.010780035170592808,-0.1483506099251446,-0.13244551190380488,-0.02142603267470249,0.09988874294978725,0.05359128416803935,-0.06800304373933015,-0.0005576077079193513,-0.1430329191979029,-0.16068501253127637,-0.026845525800863433,-0.10293733547897035,0.09910176461056128,-0.08129512456318606,-0.16090423901970533,0.12261332311791924,-0.08465466193971874,-0.08329067437106681,0.030482263981805077,-0.19930038008938633,-0.08803671172131512,0.19586894863607499,0.328696367890723,1.0,0.08707013614363796,0.20478518256821188,0.023446094467802183,0.10393590749400501,0.28432984025999664,0.10927359538757146,0.06894697063826376,0.17602419048597637,-0.043928297573782846,-0.04961487587623383,0.1635451773753413,0.19883095642424692,-0.21219157638738986,-0.05491827980817014
time_to_reason_seconds,0.08505424854716864,-0.04265706923998309,-0.040893300848910207,0.02084098606960703,0.10557560337383616,0.20185084720587335,-0.02963266463906554,0.12609930886169549,0.05202093719248127,0.24226855773934328,-0.16103655006312662,-0.16327159189307738,-0.09597248271195521,-0.007866636050222232,-0.024338490459731167,0.01147720102333901,0.16092012661105032,-0.24979963295440263,0.18003584949676157,-0.07447899478280513,-0.1655988568289046,-0.049712887588503264,-0.1823755640652546,-0.15130358189875762,-0.1403129181345215,0.1624483070743692,-0.060424530003161975,-0.06391396072223852,-0.35061423918937745,-0.48201338005717453,0.30157285195542805,0.3188828987059667,0.08707013614363796,1.0,0.23012968375336143,0.3690904624028553,0.2305173892560576,0.32009648965022924,0.1575396498128713,0.20838382158420807,-0.0035518277805129898,-0.054173265726780245,0.13583333911357173,0.13094160243950057,0.2824814322922786,-0.12760852215146612,-0.23983484365154248
location_mentioned,0.054678986139652865,0.013862278176250022,0.12253211978579563,0.010020387873679747,0.007415128398285805,0.11513106559736494,0.040029901074591874,-0.18572782975888094,0.12445066010637819,0.3390680322772257,-0.18638926172051648,-0.07333286696653962,0.029639908654653872,-0.04051021327478329,-0.03650313355123669,-0.12931925290481713,-0.049943347363602765,-0.18635401681331526,0.43831686883995236,-0.058056558483965966,-0.02064616695434651,0.05343713799948508,-0.046736925053671656,-0.17313286486257085,-0.10125329636767515,-0.1868703350988586,-0.07228998139028808,0.005143056944480035,-0.2742975453200542,-0.2598335116907764,0.3867733035336019,0.3654952574095879,0.20478518256821188,0.23012968375336143,1.0,0.5078551673012921,0.6814869429161146,0.39705882352941174,0.4272841439212959,0.14362755800490806,0.1891701477282009,0.05863596504519066,0.11104392982973427,0.222931928339827,0.183917727802127,-0.20156257412681466,-0.03408915066365464
business_type_mentioned,0.041271779428391504,-0.030322123661675388,0.0733275347466507,0.055217595335745266,0.22755330231314605,0.24234453529859498,-0.007998338641355938,0.09368051125807397,0.057368965630577376,0.22605754460135022,-0.11567440336692376,-0.08364788999431937,-0.07620083316423686,-0.12786959646176305,-0.13720726021306934,-0.11532426866728951,0.10334012249878954,-0.20735847439824714,0.26118142276856277,-0.15309588637465135,-0.0664133713819754,-0.10360485935588161,-0.18679353328577564,-0.11840169265598274,-0.06609378239383902,-0.0004764069422766127,-0.10201673492796492,-0.03245146094566384,-0.2925204518154,-0.4149384511058897,0.3628229269774786,0.28975571828559704,0.023446094467802183,0.3690904624028553,0.5078551673012921,1.0,0.6952878255082083,0.1866684540080565,0.2514611717375948,0.11642718833150882,-0.052291855928231004,-0.08597605721800494,0.06667725119744174,0.14540670759467153,0.19021730635078637,-0.2088448688431965,-0.16387191870854023
within_45_seconds,0.06822874684999207,-0.017832513381247927,0.22809867941063686,-0.02871213732637812,0.2656732000214442,0.29763429128415275,0.058125279550189,0.016222175224416817,0.1377165369131038,0.17496520855865758,-0.08422332052039987,-0.1318034161816742,-0.07440634685991009,-0.03407249934825137,0.021542876356089032,-0.069102147370515,-0.024007843734822874,-0.17986312474696103,0.3195450540382974,-0.08702342958587209,0.015283511376614852,-0.028733001388035924,-0.19692344871500958,-0.04204472179428372,0.08662629251974542,-0.19997261824997561,-0.025824488142606104,0.054565880274247955,-0.3109909910800621,-0.30747015184147836,0.2676533493056243,0.21264612530444515,0.10393590749400501,0.2305173892560576,0.6814869429161146,0.6952878255082083,1.0,0.21355351206587922,0.3052153479365761,0.09016071319831584,0.1137103976761439,0.030488998638722606,0.08987338962302771,0.16591051112482025,0.10364911841194625,-0.13426522539130226,-0.05467149057948081
call_structure_framed,0.010011645349513905,0.05390885957430564,0.013486239599065556,0.16379480178130357,-0.019628281054285955,0.1000888158208248,0.006543349214115979,-0.14162807109467176,0.0992519727294669,0.2477209368235439,-0.10923277663620966,-0.11832235590306699,0.013472685752115396,0.07691812647110752,0.04363592976239788,-0.15020928606636452,0.02339688344961571,-0.1843284296740401,0.11357373054670686,-0.116758189839976,-0.03339821124967818,-0.010323083477173254,-0.01384797779368049,-0.12204447850968109,0.043622961676192056,-0.19471104845964987,-0.04391810697366964,0.08505824946640059,-0.41700062964544066,-0.3261236103453708,0.4805600164144953,0.6227554551663917,0.28432984025999664,0.32009648965022924,0.39705882352941174,0.1866684540080565,0.21355351206587922,1.0,0.21038657372124758,0.1374318594243042,0.20164290472126908,0.05090374987439629,0.09580260612761388,0.16631429574558523,0.07346713583400183,-0.3000705990760098,-0.05073734052264876
total_objections,-0.10950780826804701,-0.06405536841366935,0.045290277532452176,-0.04646272811195094,-0.12226827495248604,-0.006745699236908543,-0.013260072654157257,-0.09816127354338201,0.009550270788159223,0.16909618007732632,0.01996205870822049,-0.1313659062057355,0.06956918396347361,0.06218995842952555,0.13631431671796418,-0.004761852101753909,0.13642199274838612,-0.03406563008083632,0.8449036237824795,-0.0054689517103338105,-0.012386044117055994,0.1107506131371444,-0.14935024537988636,-0.05857837853416727,-0.1158005777609121,0.09465699902534076,0.0792527714560355,0.09616927945900296,-0.2844435599406885,-0.3304163598559553,0.4201310350056613,0.30006996707276046,0.10927359538757146,0.1575396498128713,0.4272841439212959,0.2514611717375948,0.3052153479365761,0.21038657372124758,1.0,0.5179321346791674,0.37910427529720964,0.48236451650071094,0.08350726647111985,0.6103919896541197,0.3073019185927949,-0.12707957261985178,-0.035990874232460474
objections_acknowledged,-0.10382381682600304,-0.1436914247673805,-0.024781427305836188,-0.0960693618538521,0.09767925083186954,0.11340376677384528,0.03155511119731791,-0.047293252530181955,0.04577251753387955,0.09270954820186557,-0.04490755915403135,-0.21679255238903922,-0.06506140898065017,0.10260138920196814,0.13463222677921255,0.050265688836825785,0.12145409257069395,-0.2100483720742876,0.3798847249603141,-0.025618279365267532,0.03836714919277856,-0.039530524531536215,-0.16641450291665497,-0.09133370881587236,-0.10311052411788851,0.1834055453601812,-0.08736669619032658,-0.024443705072723015,-0.2771139293630879,-0.14747516365042615,0.15586942711460866,0.16034055513069453,0.06894697063826376,0.20838382158420807,0.14362755800490806,0.11642718833150882,0.09016071319831584,0.1374318594243042,0.5179321346791674,1.0,0.1795228206410448,0.32590119079941987,0.1816306056657209,0.36114412091076514,0.21957151105587586,-0.09889950323799841,-0.017223870574864034
price_mentions_final_2min,0.02639538403881081,-0.04413096443165074,0.08880665834647682,0.13723329015446678,-0.008610061731608656,-0.002660939320147595,0.005367597915457791,-0.05830037695648337,-0.24809890960800934,-0.015331593961979051,-0.12861497223320484,-0.056899857044156746,0.027243382265736294,0.07594990409553871,0.13439741749511408,-0.05104422132501874,-0.015745322925559493,-0.01866588256006045,0.2947809889673769,-0.05040578658717712,-0.04132703101284329,0.02244262530711884,-0.09380905379083809,-0.14457673338916463,-0.008679480488690732,0.13681926409823952,0.12233655310003995,0.1307773539323169,0.036203808689270006,-0.1619780323571206,0.11399541817191276,0.12662725675065145,0.17602419048597637,-0.0035518277805129898,0.1891701477282009,-0.052291855928231004,0.1137103976761439,0.20164290472126908,0.37910427529720964,0.1795228206410448,1.0,0.14634442390937505,-0.03724175516242502,0.3176194278783555,0.1203964761878694,0.11664772216472992,0.10086802825476565
timeline_mentions_final_2min,-0.34464793499542346,-0.05376662510029614,0.04600259639764459,-0.06290568882769378,-0.11147926893089143,-0.03091663434970436,0.019074690765638835,0.06653364940435075,0.07139145389617962,0.05745699335501528,0.1408549922747048,-0.030827512511425025,0.06593484335937322,0.07601052574014733,0.1263609204430407,-0.05609575262335825,0.025564340309295525,0.1598348085356088,0.33593090192483693,-0.07403884777486357,0.0364980434500061,0.05531546975140201,-0.10507750493784061,0.018162006834261425,-0.07471598775959697,0.10701272962411404,0.15751043802865317,0.10240050244515578,-0.10389074896413171,-0.17800799772549022,0.10378561234109834,0.05625014605058349,-0.043928297573782846,-0.054173265726780245,0.05863596504519066,-0.08597605721800494,0.030488998638722606,0.05090374987439629,0.48236451650071094,0.32590119079941987,0.14634442390937505,1.0,-0.040927341638711964,0.25873587751189847,0.03775217535612801,0.03892458301405553,0.047389906433469534
contract_mentions_final_2min,-0.1279347489025173,-0.0903068815782475,-0.12048980465928641,-0.12428039353597413,-0.08098430328723916,-0.048054699824740754,0.12412024168804621,-0.010359060687073703,-0.017588442286694067,0.11347011359470728,-0.07836130430232713,-0.1582672497925734,-0.09403805533734623,0.02254900834161964,-0.01845019258217313,-0.014581042938199193,-0.059356178427079895,-0.14647386648988361,0.10127701196797054,-0.04097317609432272,-0.008900804703474973,-0.04450402351737486,-0.04792603908562794,0.14659894997072062,0.007821609695221847,-0.1723913976016516,-0.045574709589602795,0.0618550921746201,-0.08558905854280245,-0.04626985354141508,0.08520909679724209,0.16575244843494907,-0.04961487587623383,0.13583333911357173,0.11104392982973427,0.06667725119744174,0.08987338962302771,0.09580260612761388,0.08350726647111985,0.1816306056657209,-0.03724175516242502,-0.040927341638711964,1.0,-0.05927784739725194,-0.06104685322433128,0.03332101854776276,0.16462059035924875
objections_rebutted,-0.2773856354273689,-0.03833777728738565,0.07709498157463594,0.11316713078865087,-0.09708420813804468,0.019419284482407206,0.07586229008580551,-0.10471462422921307,-0.12717298580625525,0.1558117439443347,0.05667603791873708,-0.16837232017406847,0.1363434056933287,0.0597919361085537,0.08874337632498999,0.03363922751273584,0.06215067910634031,0.017414714456211396,0.49240971249644805,0.07088003736482239,0.0417798332490587,0.1415525693662138,-0.03112132921603398,-0.20156832058433008,0.07524745696580144,0.0721843226908579,0.05346266188237801,0.1554246897976957,-0.2520625397317537,-0.1903621288912383,0.2428951839500849,0.19764254617612106,0.1635451773753413,0.13094160243950057,0.222931928339827,0.14540670759467153,0.16591051112482025,0.16631429574558523,0.6103919896541197,0.36114412091076514,0.3176194278783555,0.25873587751189847,-0.05927784739725194,1.0,0.3308625351911298,-0.04021010805293093,0.07808757918455868
total_interruptions,0.05234904780358425,-0.006491354659909544,0.16730070270693098,-0.01458645391518899,-0.1430052337546853,-0.07122904749366947,-0.029071700427103195,-0.06197743785475448,-0.0963945893642105,0.006196086195853536,-0.14038878599884336,-0.012443953220343902,0.2751082243432171,-0.01603593983250056,-0.11197700579107477,0.012436289298076034,0.16514460106670004,-0.2215019819064908,0.13640634835406784,-0.05351231672337173,-0.18481418361286775,0.025341070519820312,-0.0010830468972403585,-0.02843715952358885,0.07768162734877652,0.0297379677373665,0.03201171289522295,0.0025920655803820564,-0.3193713557719601,-0.11241071798294454,0.2050790364655386,0.23081350334978606,0.19883095642424692,0.2824814322922786,0.183917727802127,0.19021730635078637,0.10364911841194625,0.07346713583400183,0.3073019185927949,0.21957151105587586,0.1203964761878694,0.03775217535612801,-0.06104685322433128,0.3308625351911298,1.0,-0.12021820379461674,-0.08941450645040776
commitment_type,-0.06573806760309765,0.17648238195061003,-0.05753346347235323,0.031469799241907286,0.04954471432756784,-0.1172127929654249,0.10182469509315181,-0.07828879570897257,-0.17394109843281166,-0.049708670973366544,0.18950231144538712,0.24107204045977892,-0.1044234984343371,0.1733516282966443,0.08393897320830414,-0.11660638502886744,-0.07852922856243756,0.23073241335689793,-0.07899517131210905,0.12833518829636964,0.027878884589763328,0.047790820873758036,0.06104689545723186,0.13683041679627383,0.006060193892808596,0.10056957657721445,0.3435482443822018,0.034003814867610796,0.07471520002714029,0.14492531291724126,-0.10585417431797761,-0.2772354037969375,-0.21219157638738986,-0.12760852215146612,-0.20156257412681466,-0.2088448688431965,-0.13426522539130226,-0.3000705990760098,-0.12707957261985178,-0.09889950323799841,0.11664772216472992,0.03892458301405553,0.03332101854776276,-0.04021010805293093,-0.12021820379461674,1.0,-0.24184327587223609
call_result_tag,0.04973238733396656,-0.042947092788328964,0.09121905848607258,0.03762595529846033,-0.0981714175189704,0.06081632140408294,-0.11279006951600681,-0.08815980642434387,-0.15431683183738942,-0.0015076240169509577,0.02811347931490984,-0.019237961367825816,0.08421822253142364,-0.007480349137428023,0.022251081083549628,0.11479520277136462,-0.031246395385027,0.05632421022272516,-0.003537913192399417,-0.0907063842348077,0.024038782798005278,0.03951502848773337,-0.0389625893915255,0.08318607562533314,-0.035482134935013926,-0.021212258105732545,-0.20465740243265115,0.048350981616740084,0.20542075349427585,0.11609430509916191,-0.2593274427430953,-0.17691179032533996,-0.05491827980817014,-0.23983484365154248,-0.03408915066365464,-0.16387191870854023,-0.05467149057948081,-0.05073734052264876,-0.035990874232460474,-0.017223870574864034,0.10086802825476565,0.047389906433469534,0.16462059035924875,0.07808757918455868,-0.08941450645040776,-0.24184327587223609,1.0
