,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_User,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
lgs_sentiment_style,-0.03684942043960396,0.3019785475093513,-0.3009279504687755,0.05775827583410693,-0.1894283765890069,-0.1318414591072991,-0.13015496041397592,0.06717876707049719,-0.019852025199379807,0.19274449513744035,1.0,0.423406996007092,-0.25809872477070117,0.04074639007401053,0.12217036383371208,,0.18071701192022185,0.16278057413801963,0.20382310078073967,0.45448773200481185,0.11253970447830002,0.14155290062744194,-0.0017164699484670614,0.15647169302613706,0.05181920826734266,-0.05425118051853227,-0.03781577882954816,-0.056279198092054304,0.0803238120094408,-0.06557423805269678,-0.0027689618849351693,-0.18754016191171255,-0.04262550498253335,-0.10868010553451936,-0.13509259876264748,0.03238242788942174,0.18202997018280576,-0.05992209820034124,-0.10846337524334826,-0.22436169377283802,0.019792311494406346,-0.09717350949375325,0.1924009407629412,-0.14397346213322526,-0.14983004455600143,0.09968933050821253,0.09773321688287598
lgs_agent_gender,0.05067144095250483,-0.04777780972838537,0.004621234861895793,0.07636283317788606,0.007260608340442694,-0.18816882111022995,-0.11844532009103051,0.19249245421589195,0.12991333223365165,0.09177582829941261,0.423406996007092,1.0,-0.09777161657388095,0.06916168357787267,0.1059788899739639,,0.261531336071907,0.19953529178981488,-0.039213229559945814,0.4605661864718383,0.359141296332292,0.24696855548309846,-0.07992416413321128,0.21310254661644235,-0.21725808969514496,0.014473471441158674,0.08118832119499889,-0.19179599560430138,0.17186132219790404,-0.009638537551463816,0.03930836976085157,-0.2092352618039415,-0.3795927694189134,0.026724715833010584,-0.06943650748294136,0.10918973664711008,-0.014621148776883754,-0.07142857142857142,-0.18486201353900497,-0.31486981254031476,-0.007602634924817698,-0.03171838418171536,0.060051733498701014,-0.252599354275635,-0.20835634244044998,0.2492979428141724,-0.1187234162071635
TO_length_in_sec,-0.219733868388566,-0.13914130973831262,0.056729900900785175,0.013940624047763,-0.032066725117634705,-0.14626807146271048,-0.014644787598352286,-0.11171057833848709,0.07038883420329568,-0.0862503598094235,-0.25809872477070117,-0.09777161657388095,1.0,0.26415465577627945,-0.20905298103381098,,0.33796471347010226,0.07204765574496867,-0.20139715539455058,0.08357933342705677,-0.1805853863357867,-0.14421385804768377,0.19632087235256984,-0.07756754536655218,-0.09170770681985244,-0.05115345964673025,0.03939582420583767,0.19471368666987307,0.04690355555874685,0.19426283823886814,-0.00478415820973084,-0.04972701633956747,-0.08580203995642982,0.037924524362531485,-0.16844687694218152,-0.1433711723860247,-0.13446212206436217,-0.0010501784809224591,0.13468852820802885,0.07257662218305784,0.01523793471080446,0.0423635380192096,-0.05385754267611196,0.14056597291897338,0.06874710317428029,0.17670083098678813,-0.21429893586765233
is_decision_maker,-0.21525599482107383,0.15729652436323746,0.003943950124250163,-0.030911573257874008,-0.12527041994106822,-0.2267871292544373,-0.03827352718989301,-0.31432229738263184,-0.21235897507976176,0.17623372756504319,0.04074639007401053,0.06916168357787267,0.26415465577627945,1.0,0.1377050828727531,,0.4634033959240788,-0.12557962073683557,-0.06366879911473988,0.4807123318979129,0.2510878292436403,0.17675413538848966,0.42592334784529295,-0.0013777427744753289,-0.22234749353855907,0.053358949196376904,-0.1813095478074692,0.1428217006574399,0.09397567885745764,0.191185204294443,0.05525448250994777,-0.03702516532323503,-0.03906928147004981,-0.01088668270312394,-0.03306533145739126,-0.1936979999548457,-0.15665671896114483,-0.1117600975848528,-0.03697409855685745,-0.01800967893954893,0.07801220460835391,0.2055908928848626,0.04085192449711373,0.20325477168800504,-0.019246160829132077,0.2653894048298903,-0.1442191056468944
ready_for_customers,-0.11902220321550469,-0.09571561893854362,0.18141954215880957,-0.11005596222616533,0.020898989615584864,-0.009554711744238832,-0.2672023906172667,-0.02948486178931953,0.09438023814709148,-0.027807059060066197,0.12217036383371208,0.1059788899739639,-0.20905298103381098,0.1377050828727531,1.0,,0.23703849400635477,0.1023963061572173,-0.26641689841115157,0.25782412210445915,0.31340221962137166,0.470813669911707,-0.02338295054498353,0.27054184181027197,0.18599874257856708,0.03673141909012122,0.14383231399794053,-0.04020721534743991,0.011050607965386277,0.19850624833057498,0.061049390215213856,-0.0664995176524239,0.12450617949113757,0.10909981326133959,0.08953488372093023,0.12152507251017318,0.15535556075525103,0.014353799996473666,-0.247890099861217,-0.32698749348151046,0.12322731527051417,0.15859579172419788,0.09553507173907638,-0.1089749378196708,0.1507347979263624,-0.10751771957074817,-0.0509695329580581
forbidden_industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ready_to_transfer,-0.007004241766124022,0.06504538226514657,-0.09888076566059578,0.18422550975010019,-0.05933415272201182,-0.29987560900260973,-0.21977722565637953,-0.1892688768152199,-0.053787369631197575,0.1880561075298605,0.18071701192022185,0.261531336071907,0.33796471347010226,0.4634033959240788,0.23703849400635477,,1.0,0.09788182147027809,-0.13773337727239357,0.42059639984872754,0.3694668557511033,0.24697133619503306,0.2583377663003475,0.33210465783393056,0.018189264754244372,-0.05273216949664881,-0.1421884277952258,0.13727174503388012,0.046673084260813395,0.1346373253342185,0.0939355670458671,-0.08628813963117841,-0.1809414938649354,-0.01954618324140592,0.07641018241595125,-0.14998484182205812,0.1656495993144441,0.05954720766664549,0.03261061927305922,-0.05152652597062617,0.11606405057310382,0.08670722792159209,0.15769776530166374,0.15829017419803923,0.025291082755041463,0.3123818060350534,-0.23563385133646217
customer_sentiment_lgs,0.11326765230384263,0.15562299767653306,0.0974474235837142,-0.010100210883033561,0.0337291085958566,0.07662681097592317,-0.06981094559885122,0.2504067648886173,0.0679095001074515,-0.04179509711264578,0.16278057413801963,0.19953529178981488,0.07204765574496867,-0.12557962073683557,0.1023963061572173,,0.09788182147027809,1.0,-0.003970604837683582,0.10151715295718354,0.1630753223764114,0.3833659553429222,-0.08417801583657451,0.31020461676924677,0.03604347085026882,0.039620424434480224,0.24213372822014367,-0.020407654657232592,0.17975630343885074,0.21764567112121724,0.011235762446217793,-0.13031997887650895,-0.17280828354688682,-0.23200085676086232,-0.11053659827850236,-0.11917991948542578,-0.12790355580914992,0.17602839440087778,0.012426861318153343,-0.11318916126346736,0.12400307278186415,-0.06611630213466571,-0.011107010747616183,-0.08313866344720733,0.09650067679341214,-0.019852088717838483,0.15163862399235914
customer_sentiment_omc,-0.014796120560976034,0.26651387778143476,-0.06528364714738678,0.15921395359007878,-0.11921414575103567,-0.06029359107435307,0.32346518678317143,0.12230044568154717,-0.08755733216813717,0.1290527561119724,0.20382310078073967,-0.039213229559945814,-0.20139715539455058,-0.06366879911473988,-0.26641689841115157,,-0.13773337727239357,-0.003970604837683582,1.0,-0.018459095210235827,-0.09279538677943373,-0.09423521387005826,-0.19904945110520886,-0.03533683186972957,0.004611365554502663,-0.18034936915026054,0.0912727148676537,-0.009814179955108426,-0.1422567439699889,-0.15183715509024015,-0.06305292472988382,-0.061775791500740376,-0.19000331170198764,-0.11822199930177833,0.16113654674370773,-0.06676556630264319,0.03760186061344335,0.04576938465987366,0.4211668348570446,0.22759445932730585,-0.014515905083081572,0.08830209568678543,-0.18468394272993013,0.16035976620984035,0.04345711139888561,-0.08897096081501692,0.17583564850947114
customer_language,-0.21090949775297163,0.3081645353314744,-0.05398357093458201,0.11320237268765132,-0.11446315689821444,-0.10042632195254436,-0.137540452372379,-0.007439623683593143,-0.09266785330582893,-0.05946788981401072,0.45448773200481185,0.4605661864718383,0.08357933342705677,0.4807123318979129,0.25782412210445915,,0.42059639984872754,0.10151715295718354,-0.018459095210235827,1.0,0.4970064684803956,0.47199985371408637,0.3377892545387091,0.07462136811008642,-0.047590334929157686,-0.09031343385802178,0.008786771783537395,-0.010671312113884335,0.17809540597506723,0.3981247557603465,0.0331101830874635,-0.05415167283514474,-0.13869168144261762,-0.038379261263608536,-0.04264014327112209,-0.1044465935734187,0.030303030303030304,-0.0657951694959769,-0.2699720728335233,-0.33500605944733164,-0.051904833927302725,0.0,-0.06914449472129967,-0.2003749356247926,-0.09481889104715445,0.23676116284978257,-0.1313503121283912
customer_knows_marketing,-0.053790158788360534,-0.02514295297096655,0.03615052934315657,0.1794977324670052,0.1096174985232654,-0.026617400901148437,-0.1827328516281994,-0.0017586575171010005,0.08744624155718768,0.05332386187963962,0.11253970447830002,0.359141296332292,-0.1805853863357867,0.2510878292436403,0.31340221962137166,,0.3694668557511033,0.1630753223764114,-0.09279538677943373,0.4970064684803956,1.0,0.6133004926108374,0.33280232887919964,0.39208451432289154,-0.03435287341949925,-0.046580185754645766,0.07772170729272017,0.02041011483361034,0.17342944289364248,0.20859097862743628,0.06830782144808874,-0.09502483862508006,-0.16821547518024194,0.18932280379862076,-0.10262999249976378,-0.025937178421358065,0.03473140939765169,0.09614806358502306,-0.25006684911369764,-0.1699034840613494,0.17682347673555437,0.07449800307904318,-0.03566206344332449,-0.164348311688006,0.09040049780244568,-0.04607477073557807,-0.01754667533090742
