,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_User,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
lgs_sentiment_style,0.004611667324997723,0.0964916673317853,0.0748565584185151,-0.013569822672828127,0.01652033633121018,-0.1389282027122265,0.086363771140581,0.015419717955012513,-0.03181975514063806,-0.09285681052727088,0.0,0.015414383318240021,-0.05533613474884766,0.033915855391013355,0.08323858926267172,-0.020188975238811448,0.1594704845137606,-0.1373436107345119,0.0011691583430155361,0.04792436926808202,-0.07439185969667572,-0.04466954597079237,-0.01923741744541578,-0.04201578313998226,0.07286952619243438,0.0017788465907874716,0.013946881667931182,-0.0937003890196116,-0.08106352620506008,-0.11174820318381382,0.15247972350160874,0.0030753747808664883,0.10562844197964161,0.08311301057336831,-0.024123352766061645,0.13079460663595532,0.056444372911620626,0.005419342676685535,0.017902734056519015,-0.061359704806636356,0.02395930518252981,-0.025175438662140545,-0.007149553518404742,-0.011570432542412364,0.08148457071673082,0.035486494920811754,-0.13940103772938828
lgs_agent_gender,-0.03370865724247937,-0.11029501927592106,-0.040802143396380226,-0.07623085414135385,0.019766564481460136,-0.028216700104673198,0.02926379796184333,0.040925244496554644,0.005008361916376443,0.08925242373468949,0.015414383318240021,0.0,-0.015821024583144203,0.0655375622401651,0.011025021989163677,-0.010907393432613158,-0.010203368130377477,-0.029221050742896965,0.01828960045247277,0.04193531988733101,0.0728064364087526,-0.07693929315437739,-0.11291699956224273,-0.009096702271318945,-0.0030033838225476256,-0.09024947585847425,-0.096063017633808,-0.07316186932484176,-0.015330382281257961,-0.04028602595965985,-0.057889110073365495,-0.11306623074941975,-0.1214303624760176,0.05517756842783393,-0.012455444009699166,0.03931687015889372,-0.013091059826316247,0.002761382594090353,-0.028605695117344357,-0.04173180035845288,0.02098952911294996,0.023955390242378083,0.02720037776787263,-0.005701300881567464,-0.049259539978669345,0.022141403466837985,0.05617118155332215
TO_length_in_sec,0.02499857912315278,-0.09854313332869645,-0.0007677909493143883,-0.009482520658754545,0.05356306507005097,0.08462097391091607,0.02044573297200007,0.052782996551107166,0.07109432209318226,-0.05550542564620675,-0.05533613474884766,-0.015821024583144203,0.0,-0.023278563365188274,-0.03568544542766275,0.11560578925875915,-0.053396181152179256,0.043609154230570324,-0.1647546713234194,0.009392182958074966,0.08065089255169226,0.13520366875994116,0.16683374294616665,-0.09916278372217983,-0.05990769122922435,-0.03481446646580383,-0.007884747023964333,-0.02723005300204021,0.039675414435111814,0.11317260570027068,-0.07809241756311076,-0.07735499076005498,-0.04706088882227562,-0.015261740275849561,-0.07950726981415734,-0.07845499191416835,-0.08781612473412809,-0.10125319470749973,-0.10322225831625825,0.021852979377207697,-0.05443302932156743,-0.03632180919377391,0.061507811723889506,-0.0827446192708789,-0.09511071141477474,0.09926648568389633,-0.06355547891474572
is_decision_maker,0.027072511311821583,0.019196576756554302,0.030595075735172887,0.10592989479197525,0.022485448735465423,0.04439040219754035,0.004650717842536031,-0.028093454545339545,0.00012115264927045621,-0.011632269412877701,0.033915855391013355,0.0655375622401651,-0.023278563365188274,0.0,0.043336966398257404,-0.20323997314260028,0.05391807130623799,-0.05526339935006619,0.014346867303887033,-0.0255151315318837,-0.06469793769397963,-0.07815439263582696,-0.08806526287530778,0.013839365308224563,0.031642657407662846,0.0018010188599500085,-0.05655204177483718,0.00350611241105514,0.0792548533246569,-0.0106576767341999,0.07569998246961471,0.008808604131420664,-0.061305469985152516,0.011267023124148623,0.03719283964884173,0.07357399616209806,0.07951607722307272,-0.012704130636957838,-0.008128513736114576,-0.03473053971320897,-0.03651104040841342,-0.038164307715086276,-0.027514676078809332,0.006640612131638343,-0.013467346785626139,0.02157702297678895,-0.0112233755290071
ready_for_customers,-0.07059914578144849,0.07631266878228957,0.10557460289801583,0.0240292829844835,0.04332598675979293,0.13269644343319134,-0.012924854009982334,-0.05414581706319413,-0.00024450322783459155,0.03601078051756803,0.08323858926267172,0.011025021989163677,-0.03568544542766275,0.043336966398257404,0.0,-0.11249469075489221,0.016202052168033942,-0.02176065536018372,0.048300745602873445,-0.02949318454133426,-0.008348932857439817,0.035177020238038675,-0.1624009758951778,0.004592889703360303,0.07788798005918281,-0.041870198256512225,-0.01357607388073117,-0.026658293166455592,-0.039354848396309025,-0.05609253876595076,0.008692340601369024,0.08670103946166129,-0.09676720643480667,0.03232584566723995,0.058804956597258075,0.10068768005978151,0.17005284658590578,0.07014078899382094,0.04622471515807783,0.036298915053321015,0.000981540328228189,0.03732411322649555,0.0564160017421434,0.06788418991029643,0.13183433612070547,0.008514404152864662,0.004012641368452121
forbidden_industry,-0.09009080333267323,0.0946459373480186,-0.07643709596635645,-0.07423839371659281,0.021213845226701673,-0.049711068547048404,-0.03464045738680283,-0.030453773760480037,-0.04567243764946506,0.002985658777683425,-0.020188975238811448,-0.010907393432613158,0.11560578925875915,-0.20323997314260028,-0.11249469075489221,0.0,-0.02145497326144241,-0.04345286250835972,-0.0791658300797918,-0.10323301982239283,-0.03726004592184148,-0.04329632095557079,0.004366885467201823,-0.03636019272770976,0.01890637548176858,0.02526798976866637,0.03072799976719319,-0.07699528419762823,-0.08912641059744222,-0.023584530998563794,0.03133894516702463,0.03649074188912388,0.11723134658741925,-0.08278767940837796,0.011325920107931781,-0.013811070146719638,-0.07706475435698151,0.06900389671283857,-0.022714405961928797,0.08305421748637554,-0.00794513847116087,0.07824479948428169,-0.035279696570430896,0.013624208942955107,-0.028561427965375343,-0.03188620929289293,0.011269413782536585
ready_to_transfer,0.14350307839459625,-0.036593832743898026,0.06384189794884039,0.19675942077485584,-0.0751822060283053,-0.06559056023758537,0.05485397497284844,-0.05387286591142564,0.0701645047169844,-0.10818582629373974,0.1594704845137606,-0.010203368130377477,-0.053396181152179256,0.05391807130623799,0.016202052168033942,-0.02145497326144241,0.0,0.15300075049377024,-0.1475700195072777,0.09986224978500796,0.02694508017008157,0.019143595399175303,-0.051194702576699586,0.0052728616576836335,0.0688651618655406,0.03604103426476913,0.000676783313145711,0.07806402910698641,0.10385487537728497,0.1893553048974112,-0.12879811254580947,-0.13832286305660393,-0.045658856650812915,-0.1046114277093308,-0.08452483484986975,-0.15839876998783714,0.01598195029034224,-0.1406081779926639,-0.17523905512032922,-0.11151472054514502,-0.1454470913666562,-0.09548357529615373,-0.02892422534959594,-0.11803759862921573,-0.15179360398296807,0.11712698755482986,0.033122117826476775
customer_sentiment_lgs,0.03797747840034436,-0.0773040416801635,0.046050246622902545,0.012637737336196293,-0.08172089878816984,-0.025641865774197935,-0.009964733261822787,-0.044983983644968945,0.008844232201871836,0.05271716726173391,-0.1373436107345119,-0.029221050742896965,0.043609154230570324,-0.05526339935006619,-0.02176065536018372,-0.04345286250835972,0.15300075049377024,0.0,0.01828338055547847,-0.09290594542228967,-0.10698245942360098,-0.09416640980180499,-0.01921142448667018,-0.15772336572754675,-0.0014943677853195489,0.0026161698615040432,-0.0010054052629581006,-0.10232102867464297,-0.05936858437816153,-0.01680472160377916,0.07666316113886079,0.08358441304340242,0.08653928200170966,0.0022641449686624238,0.03524093213919956,0.06915725547209793,0.028100203387671288,0.026839413982335455,0.11857315210273664,0.14948002990139883,0.058363749050675325,0.12820943447655792,0.10684011587057399,0.0310852714399382,0.04987053834266724,-0.26876367895311143,0.08302816181725509
customer_sentiment_omc,-0.0492350238864525,0.13872401561063555,-0.08983906946879414,0.049965316414678176,-0.02677923541834597,-0.007666204491682356,0.03750695661533553,0.08438471667059463,0.014181791764414003,-0.058685822701194976,0.0011691583430155361,0.01828960045247277,-0.1647546713234194,0.014346867303887033,0.048300745602873445,-0.0791658300797918,-0.1475700195072777,0.01828338055547847,0.0,0.03635755312325417,0.03001481766825216,-0.02784671509043471,0.029009774017443816,-0.08804027351252937,-0.037707239104971015,0.07666879795532829,0.0055517083293709635,-0.1852869434907793,-0.0312156461431187,0.12558080183541948,-0.2090972230133335,-0.18272700776679024,-0.12554846569534436,-0.12297752147461091,-0.09399614703778583,-0.04757053516642436,-0.05699256816022022,-0.17911382510574111,-0.27171410977689237,-0.15046581728615482,-0.09304380410639261,-0.19528561681350143,-0.050992619934076056,-0.0924305576369947,-0.1807284322224983,0.10142909290486164,0.10010108885925521
customer_language,-0.04914808195465856,-0.017160860472537474,0.016063326586079337,0.05870142758007794,0.021535501986332743,-0.09666715266145319,-0.05880710481651037,-0.1059690493441959,-0.04753124930537883,-0.02473028186766482,0.04792436926808202,0.04193531988733101,0.009392182958074966,-0.0255151315318837,-0.02949318454133426,-0.10323301982239283,0.09986224978500796,-0.09290594542228967,0.03635755312325417,0.0,-0.0811791213247482,-0.06624035453353433,-0.14749517557395292,-0.05523419070307564,-0.007965105493141757,-0.04191589524074907,0.05578068930288831,-0.009859624508045048,0.02781398791980197,-0.1530541580251829,0.10203466031766159,0.04264003243470847,-0.0109269932475244,0.03781207295007083,0.004554355797088502,0.0803345500659005,0.07690015838573837,0.042307286896554774,-0.02537830926630022,-0.048048422487219564,0.022977194060063294,0.02094681512425213,-0.018733787897861728,-0.06409715220427209,-0.029490354418980333,0.045370343818654596,-0.08901925962604519
customer_knows_marketing,0.07527741139700561,0.06887309213043243,-0.0059092634608252925,-0.02267716923592865,0.06535583822230459,-0.023865701849961642,-0.07020931406627673,0.00443403684076539,-0.012758824939263919,0.032098316675099034,-0.07439185969667572,0.0728064364087526,0.08065089255169226,-0.06469793769397963,-0.008348932857439817,-0.03726004592184148,0.02694508017008157,-0.10698245942360098,0.03001481766825216,-0.0811791213247482,0.0,-0.015737659962729578,-0.14094815698399796,-0.07031456955631166,-0.03779769800067914,-0.04832058287709881,0.05278065455807429,-0.008154258425971912,-0.0206047744924798,-0.17328505668956168,0.07537125150258091,-0.05106108197006214,0.017655653848414415,0.07714544478179189,-0.014569043274611462,0.07923442929641566,0.048642307997546985,0.03836028207853329,0.05508415170046459,0.034666349814988076,0.017771286953125267,0.0009226374577552829,0.028897077257847376,-0.021857677860955382,0.009714939380468544,0.043529467131382414,0.02271011180508324
customer_availability,0.05440176900587569,-0.04479139442480516,0.08146221581556662,0.007971747502803328,0.05238384028136943,-0.05402967659970624,-0.016849784804483632,-0.03354405084012728,0.0008590198023826767,-0.04057818608781416,-0.04466954597079237,-0.07693929315437739,0.13520366875994116,-0.07815439263582696,0.035177020238038675,-0.04329632095557079,0.019143595399175303,-0.09416640980180499,-0.02784671509043471,-0.06624035453353433,-0.015737659962729578,0.0,-0.11252310071781263,-0.04929048228960198,-0.014065636902065574,-0.01470760815928885,-0.06462904034912977,-0.06959651116633254,-0.03064574456445643,-0.09897464564312808,0.05834467819422184,0.07490731466514794,-0.06303429974109973,0.11508843019868134,0.05467946054942547,0.046548761159412574,0.07840874551785017,0.09512527711378685,-0.05045926210601015,-0.07498223329109101,0.03367232375806349,-0.04374694417472545,0.05584435526588726,-0.02810868313947454,-0.017016649774440118,0.025177028660188453,-0.12517999330204455
who_said_hello_first_lgs,-0.03194361549031112,-0.028101016517717122,-0.09499422616937132,0.0625104136731294,0.05341863702583297,0.07709005812070645,-0.1839417257803481,0.00419145483444594,0.04249841578349224,0.02559252354898837,-0.01923741744541578,-0.11291699956224273,0.16683374294616665,-0.08806526287530778,-0.1624009758951778,0.004366885467201823,-0.051194702576699586,-0.01921142448667018,0.029009774017443816,-0.14749517557395292,-0.14094815698399796,-0.11252310071781263,0.0,-0.08546079206922078,-0.1205500004101933,0.03161095961553561,-0.04272427622966173,0.04993256676279242,-0.06451930429511103,-0.08841020793574433,0.02185668294222741,-0.04735758968607301,-0.08761550247468589,0.020371508295925662,-0.018471805085185193,0.01445729750887391,0.0728441080377044,-0.011445488053913544,-0.018104032208330723,0.019252034973498915,-0.046409939888132065,-0.012338378043966447,-0.0018286195993911791,-0.0653151614833653,-0.023287529104421244,-0.06228748200367903,0.044854358080194744
customer_marketing_experience,0.024990974921204584,-0.033236163841338394,0.0421952967028969,0.05146396759620102,-0.07783811060123798,-0.06313370809984994,-0.12747240529464934,-0.0015390722505870674,-0.060096780263916676,0.09063495494347454,-0.04201578313998226,-0.009096702271318945,-0.09916278372217983,0.013839365308224563,0.004592889703360303,-0.03636019272770976,0.0052728616576836335,-0.15772336572754675,-0.08804027351252937,-0.05523419070307564,-0.07031456955631166,-0.04929048228960198,-0.08546079206922078,0.0,0.0840318453637074,0.023217182756281325,0.053128913003957765,-0.013932212477276107,-0.11257760139527753,-0.04199977100977036,0.022728282220549165,-0.05688857917704589,0.08609938034444792,0.04155672893159378,0.07090553948699926,0.05524013334666607,0.11128203083509333,-0.029030007411147824,-0.07606907878379422,-0.011185262311323574,-0.02066057041123229,-0.019960638770013348,-0.040834267609251185,-0.0011387890493617867,0.026505037439406017,-0.02081665579454678,-0.026401344785036272
technical_quality_score,-0.10858576575287411,-0.05043773698130901,-0.028988414180824457,0.06656906600987372,-0.04788104112743177,-0.050728683890768636,-0.056132557901130226,-0.0004939486204654162,0.047024154141918906,0.08226935028289306,0.07286952619243438,-0.0030033838225476256,-0.05990769122922435,0.031642657407662846,0.07788798005918281,0.01890637548176858,0.0688651618655406,-0.0014943677853195489,-0.037707239104971015,-0.007965105493141757,-0.03779769800067914,-0.014065636902065574,-0.1205500004101933,0.0840318453637074,0.0,-0.05916147532808291,0.07902260292055133,0.019746735500865066,0.014385622820802184,0.040586911931933145,0.06672984694842227,-0.044802729979559495,0.03973289062882851,-0.03310735553152902,0.049553116388831295,-0.00986201137510915,0.03457152167225294,0.02987687387968336,0.005785909860523596,0.02059480844553086,-0.0024979998189882885,0.05308165358518501,-0.019191221506396326,-0.0046897151689755945,0.04165025286665088,-0.11167874841364094,0.04213855406845643
technical_quality_issues,0.021895094206288924,-0.015147101190950793,-0.05226614888807349,-0.008026014682397307,0.12051752253609438,0.13755832290028477,-0.0620321597029171,-0.03931661451475966,0.04492883821910081,-0.04457774212370126,0.0017788465907874716,-0.09024947585847425,-0.03481446646580383,0.0018010188599500085,-0.041870198256512225,0.02526798976866637,0.03604103426476913,0.0026161698615040432,0.07666879795532829,-0.04191589524074907,-0.04832058287709881,-0.01470760815928885,0.03161095961553561,0.023217182756281325,-0.05916147532808291,0.0,-0.03278796866667535,0.028701311478924338,-0.03956986814436894,0.05315320266380954,0.019313567239014923,-0.02970242872518317,-0.06790929689328126,-0.024481437348959367,-0.10581174365633356,0.10429373200627777,0.017563547882253217,0.02228943535770525,0.009918239939098194,-0.0037395529176526086,-0.1448359510903429,-0.07625742735199686,-0.013017336857852065,0.009246122214695972,-0.06926384754308129,0.0664499073046327,-0.02816333846009344
TO_OMC_User,-0.06733567527652348,-0.11370714713768286,0.027762765855516226,-0.07801148191206467,-0.017060934111302432,-0.02446815787356508,-0.09757659926385856,-0.06042878524334515,-0.018186092658481947,0.07165849732651863,0.013946881667931182,-0.096063017633808,-0.007884747023964333,-0.05655204177483718,-0.01357607388073117,0.03072799976719319,0.000676783313145711,-0.0010054052629581006,0.0055517083293709635,0.05578068930288831,0.05278065455807429,-0.06462904034912977,-0.04272427622966173,0.053128913003957765,0.07902260292055133,-0.03278796866667535,0.0,-0.07666138744907405,-0.0640322987398168,0.04336940237269628,0.049876295015501046,0.19937830257542505,0.1649826009322124,0.0010477912845100606,-0.07133169633076798,0.03944980611175006,-0.0787105629765906,-0.07903966892164896,0.020775369965809656,0.03535854929856229,-0.024100112674219486,0.10799341473999532,0.009680846384634095,0.037446986200604555,0.07676904190076429,-0.19651250348497865,0.12977277980627214
TO_OMC_Disposiion,-0.05380548145746914,-0.028205382971666675,-0.04461241488791097,0.0020615370970990185,-0.036339524817536634,-0.038599807213679935,-0.05001920390015554,-0.05166778157638467,-0.05190533624937854,-0.008967456696573617,-0.0937003890196116,-0.07316186932484176,-0.02723005300204021,0.00350611241105514,-0.026658293166455592,-0.07699528419762823,0.07806402910698641,-0.10232102867464297,-0.1852869434907793,-0.009859624508045048,-0.008154258425971912,-0.06959651116633254,0.04993256676279242,-0.013932212477276107,0.019746735500865066,0.028701311478924338,-0.07666138744907405,0.0,0.008479751293411227,0.0514298702212488,-0.05742754894048783,0.06971467792151542,0.12224526093590354,0.0407242716298558,0.020631838887674597,0.04314231533682657,0.08243899285351015,-0.014732058266080345,-0.10000549091134368,0.015182238601192733,0.04611396924364128,0.04798652265149412,-0.06970353454689218,-0.08827813542956484,0.051008439584195764,-0.007043061222388961,-0.05634581511342864
