,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_User,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
lgs_sentiment_style,0.11770683819485502,0.13560522140057393,0.04463555916999613,0.10465814482687279,0.01807352468488283,0.02001195167422889,0.1433929914025192,0.05522485790685543,-0.07051829467078399,0.15968953316881626,1.0,0.13226537730173757,0.15484744988181015,0.23854594972102078,0.1358010823427764,0.08986716571843935,0.1690977179619774,0.21156595694395094,0.03336647379630988,0.35794265424226596,0.17442433920075082,0.2251558929076018,0.31156832603008305,0.13356312534230072,0.04136462505072793,-0.025803024833350313,-0.03082414069204796,0.09585089923160904,0.18502383383544788,0.1848794842467732,0.13894253444799154,0.1835269916184311,0.16148358337791663,0.1761365376801762,0.12169473333476884,0.1385197692371053,0.07894464114860576,0.1573205692737007,0.1531287581512892,0.16956262579826925,0.15130186324627168,0.12643176751763802,0.048367067988969496,0.10705884749360993,0.16366984176690447,0.13945691647738662,0.1612797381092838
lgs_agent_gender,0.046455626376637284,0.056028358475686386,0.06260865677893844,0.03916191049792701,-0.06208422713969107,0.04375423857357268,0.02228028738654916,0.10750845009379306,0.022565072995485318,0.22129930752119978,0.13226537730173757,1.0,0.04700600902417012,0.08961304717052208,0.05815466217403498,0.04144852926771962,0.2656913028785173,0.0327608918609024,0.056216332399959906,0.06921780963048806,0.052089663494397045,0.011029150846113509,0.14199988565339425,-0.01730312779595282,0.13716269718662713,-0.00012940525179582152,-0.005572294023999311,0.05366828121603209,0.019671497087339958,0.035110612411714176,0.07383536328491637,0.09285452072524508,0.07580801402770426,0.000341726830294681,0.017838687140522818,0.0027224793827117393,0.008462117421524636,0.06261427188699688,0.0670889917461772,0.08888112805440318,0.012682562052265471,0.03265421071117426,0.003859869857026325,0.025527080039152425,0.0674104408324502,0.0029893252583045905,0.04593071425145233
TO_length_in_sec,0.11851129215052585,0.15958293752977912,0.13302732527118008,0.14165729740902627,-0.07482045231832797,-0.09987266938228304,0.16048340651320048,0.01071559421159004,-0.03995684990597674,0.32235260310540936,0.15484744988181015,0.04700600902417012,1.0,0.14314237581104944,0.0821185975874248,0.0919597509325179,0.2454383675794481,-0.03041065519872726,0.1246089727166826,0.11190530974570538,0.07293788480708718,-0.011090276768279108,0.24510684300750799,-0.04980723574260763,-0.11456665495501238,0.02334148754186348,0.01918536605221158,0.09545491303579208,0.10966388382652076,0.07769170598747162,0.07711980655144855,0.08091259570230817,0.10864698355598237,0.06244599968159307,-0.008891440298810728,-0.028256801992005618,-0.025128994280090376,0.033959000102694106,0.1440335532863185,0.10864007632931448,0.10885984873588603,0.11031289545933275,0.04672398481055016,0.13666816306501084,0.14209376444328056,0.07932639536249485,0.15817371981066572
is_decision_maker,0.02941382749079142,0.053594564958245966,0.041393039633651686,0.06869652276952083,-0.01895548254271946,-0.05267229289475492,0.12182359314690404,0.07702206633670153,-0.08067551017531972,0.13232078612237388,0.23854594972102078,0.08961304717052208,0.14314237581104944,1.0,0.2857723811517011,0.5056815105954584,0.3545877479166678,0.20418935972431243,0.07896861377028606,0.4090308359429648,0.44912436538026734,0.43332679550398645,0.29396062054212374,0.1742333254991476,-0.017409627144130527,0.005688218288852819,0.04606195556328407,0.03554283176057774,0.1343722934862972,0.14791711816564007,0.1150728486548306,0.11077510828191589,0.1034616067265648,0.12898477296988736,0.05448802072719737,0.055046705580318475,0.02718164173092921,0.09313521071015138,0.10699220080639296,0.12337474667828184,0.08094495138859518,0.08315196434077665,0.047934904255278944,0.07907743933806907,0.09676888415294196,0.05610191338381851,0.12526711205074756
ready_for_customers,0.05783338095188669,0.08893332446686103,0.07266749166557405,0.10749941177815589,0.016760821310905033,-0.005768051977864454,0.07717709965585944,0.06741592460234927,-0.07394268272865102,0.15243543568225468,0.1358010823427764,0.05815466217403498,0.0821185975874248,0.2857723811517011,1.0,0.09912381397644827,0.27916787494485296,0.26117218653744195,0.04439536525297748,0.2579271374784425,0.3038061700597709,0.2277845131990325,0.15937597643355833,0.11829226993550275,-0.003567450176890973,-0.052370606011748,-0.005750949300964689,0.02125164515317301,0.09615782777938771,0.10996779703035735,0.11757049238617416,0.13726340937127124,0.1193924471495742,0.06872578835778075,0.014929436062531451,-0.003795700318358446,0.007395931182830942,0.10040500745288722,0.08893033235974038,0.08204048160849502,0.11095992467191089,0.0675563601818966,0.025314325933248383,0.05659148510306225,0.0871905921755722,0.07326419550063312,0.12382032587474856
forbidden_industry,0.014573303188506158,0.020890601678629654,0.008996521679248387,0.025708550623196554,-0.01640617597677409,-0.0349149021930275,0.069266754410311,0.03561548295078527,-0.09193020790579443,0.04400718092135685,0.08986716571843935,0.04144852926771962,0.0919597509325179,0.5056815105954584,0.09912381397644827,1.0,0.1655300511699683,-0.0008115197304293312,0.02613924944692764,0.08501025466971084,0.05414651522651773,0.08062309838145872,0.05342644283331269,-0.02648702429048187,-0.055195717713095845,0.019183654754080737,0.036002434027472795,-0.03231847494757695,0.053723304845021566,0.03317165709520746,0.08963859554685882,0.04188395396849856,0.04102050357022146,0.04708198365471376,0.00039900872038718064,-0.0048208691285148,-0.050121326348062545,0.0168931191706965,0.06134824814381636,0.09002599072123069,0.039414344668637455,0.048244691946632265,0.010765988206102006,0.06291170352586468,0.03433957188797483,0.0258144688035772,0.03555336812319296
ready_to_transfer,0.038098869028383935,0.09529236395013388,0.05654867990670617,0.08523938355286945,-0.024629199491490426,-0.0347068675711271,0.12156724786965127,0.03255572168348995,-0.03600292815756207,0.24545422091984131,0.1690977179619774,0.2656913028785173,0.2454383675794481,0.3545877479166678,0.27916787494485296,0.1655300511699683,1.0,0.19483554385779678,0.08220385028582468,0.27407926292599516,0.2698097620092381,0.2613988589197955,0.26094770904658227,0.10407747569750088,0.052892940177597866,0.006134043933491812,-0.0028483233901488284,0.11418169928965925,0.0962832148700098,0.10495241265795521,0.10991541037511844,0.16383856933230728,0.1485556923488309,0.07722615535948921,0.05265133014895528,0.02134327729927497,0.030595932521822942,0.0928002105508917,0.10372027532874013,0.10210403661404577,0.09140773489956021,0.09458896826455625,0.019292498660424994,0.06814165905020478,0.12269458921133194,0.08548813926485499,0.10512519377231912
customer_sentiment_lgs,0.09637314753171987,0.1415220826745331,0.0927164407110741,0.12940501294692,0.015813566543902945,-0.027585308180773805,0.12686703146474002,0.08154102873181007,-0.033515865256532246,0.14206373737800634,0.21156595694395094,0.0327608918609024,-0.03041065519872726,0.20418935972431243,0.26117218653744195,-0.0008115197304293312,0.19483554385779678,1.0,0.021249262946312766,0.23166587586207993,0.2692167092678045,0.33479675397214614,0.09594340752882209,0.3239843797853281,0.0653439633793644,0.011325856171224669,-0.016914215091655912,0.09246142136145256,0.13228007823965196,0.17435828768002748,0.08443210413747188,0.1799803857316371,0.14416703090804076,0.1179943366225325,0.14462279628338667,0.09845891329202072,0.10297810315732589,0.11209555610435996,0.047488822396136804,0.064609815412172,0.06752155757595188,0.06930375762999176,-0.001874731863865242,0.05860097365567708,0.10424520776938934,0.10675499840851968,0.16150603668930896
customer_sentiment_omc,0.2765919321450034,0.27893891997817594,0.2168001246326747,0.2798717148005086,-0.04124560345143013,-0.029185373341587575,0.2657390630352459,0.033822034608436226,0.00048310995399711276,0.13469324084870157,0.03336647379630988,0.056216332399959906,0.1246089727166826,0.07896861377028606,0.04439536525297748,0.02613924944692764,0.08220385028582468,0.021249262946312766,1.0,0.015578676829459905,0.012128030322460874,0.04279058735669071,0.05485836533502881,-0.03096270406634302,0.004498999211938953,0.018864182677123628,0.019547593073529487,0.2623096092516316,0.12284779425586398,0.10405443725146331,0.14865039041435557,0.2108597302927831,0.358346886434106,0.026470397973971885,0.0700076344638619,0.04273543824083588,0.023060294206316202,0.07503416035577484,0.2379314117827825,0.17477058293468178,0.20373446120483532,0.19057352385387547,0.10591431926704979,0.22731515963097115,0.22775466364484792,0.17782534252596907,0.31227746799413
customer_language,0.02407248899850753,0.0812790799288211,0.006508803834864865,0.03286759078285182,0.04809369275594519,0.03557838284081039,0.11043430596525929,0.03618110403741274,-0.12820180937900552,0.06888339042856009,0.35794265424226596,0.06921780963048806,0.11190530974570538,0.4090308359429648,0.2579271374784425,0.08501025466971084,0.27407926292599516,0.23166587586207993,0.015578676829459905,1.0,0.4333117323243924,0.4946174252741425,0.43281241634977047,0.21395098048601,-0.00011896052746414829,-0.0504102155449871,-0.008020282051743264,0.05284416181372371,0.14569401978295443,0.25612167266397373,0.14357200540008055,0.1497705657612951,0.10803979476231515,0.14529963519080338,0.07225662817122488,0.140291125735033,0.09371018585401752,0.17078590631793997,0.15394118545246466,0.12178519156330685,0.08919830301512299,0.09074861589630827,0.044581032582309485,0.09345796535668942,0.07704866384995113,0.0962395581200325,0.10844348394379204
customer_knows_marketing,0.022822037481199646,0.032660300115526446,0.0030990532525998725,0.0360228237619892,-0.03348486463752281,-0.04251919620762815,0.0568103682162731,0.05661001467465879,-0.06525591103759881,0.09372053228982996,0.17442433920075082,0.052089663494397045,0.07293788480708718,0.44912436538026734,0.3038061700597709,0.05414651522651773,0.2698097620092381,0.2692167092678045,0.012128030322460874,0.4333117323243924,1.0,0.4588347719395679,0.27579074726588254,0.23695754804845062,-0.0479073936554344,-0.024659942415730225,-0.00036321422068993204,0.041196050197571055,0.08391572810261212,0.15548019401382568,0.07904589434729421,0.10008435550421466,0.08001368753359224,0.10783255365991065,0.060422250042724085,0.029329807810464743,0.044176178007584256,0.1008844540229165,0.0623780716610549,0.10790603379342513,0.02404714483216455,0.0706617149331526,0.01416862388347033,0.05953075380295655,0.05937453665679793,0.0607925884604482,0.07564924583053288
customer_availability,0.028559365164850928,0.05395404051879017,0.05242854772124431,0.0647582194649251,-0.0125847030554791,-0.037314772704793005,0.07109264337880143,0.09930231119560302,-0.1229853834020761,0.10148701800165903,0.2251558929076018,0.011029150846113509,-0.011090276768279108,0.43332679550398645,0.2277845131990325,0.08062309838145872,0.2613988589197955,0.33479675397214614,0.04279058735669071,0.4946174252741425,0.4588347719395679,1.0,0.31773246065877286,0.2636424441593726,0.052807341057577076,0.001307004657334238,0.014148977121867159,0.02583818030414055,0.13934249876374244,0.17520993661212084,0.07912270351869374,0.11845057672435383,0.09985492678020742,0.07167211992201128,0.0681718614508198,0.07878260592585891,0.07133689473332151,0.13148054129317138,0.04234972840104137,0.028324884607088957,0.06626193475879337,0.019340470355423377,0.006264283315207514,0.0295671740620418,0.0761338466752215,0.037396094786279,0.0786181988597337
who_said_hello_first_lgs,0.04923690452631872,0.09595711180098494,0.0722915329903811,0.05295768851759586,0.027353739324579178,-0.009550804985423952,0.10020800902853647,0.07730958805150234,-0.07734023945365644,0.18391461854006444,0.31156832603008305,0.14199988565339425,0.24510684300750799,0.29396062054212374,0.15937597643355833,0.05342644283331269,0.26094770904658227,0.09594340752882209,0.05485836533502881,0.43281241634977047,0.27579074726588254,0.31773246065877286,1.0,0.08933371894761108,-0.03464390170046531,0.019180075095292754,0.016236484734571642,0.07347073018593116,0.07709056833472662,0.13465814567594547,0.10578922963000166,0.11527017985937375,0.0834572027030834,0.1167107118488222,-0.011617755732467202,0.03661749323189876,0.0047767324372563705,0.09153749836251643,0.12224846006071409,0.07611969408317758,0.06273777336157602,0.05447609090524189,-0.005474016923888603,0.097936384178509,0.09091279617530228,0.06909423626088927,0.07658855297058524
customer_marketing_experience,0.06498910194443219,0.06571530125912758,0.01795462527163248,0.06866483667780207,-0.008223262670243031,-0.0799590501139795,0.04219671042133429,0.030005819210661294,-0.005060992314682792,0.07654630786905653,0.13356312534230072,-0.01730312779595282,-0.04980723574260763,0.1742333254991476,0.11829226993550275,-0.02648702429048187,0.10407747569750088,0.3239843797853281,-0.03096270406634302,0.21395098048601,0.23695754804845062,0.2636424441593726,0.08933371894761108,1.0,0.00492602889913567,0.003267594522199337,0.022448930458414767,0.034404863675023864,0.04148278306082096,0.11021180837915041,0.02144348481938832,0.08236391347917428,0.06702074709179191,0.0493290584979307,0.022781246272049773,0.01627426111412069,0.029214298042106193,0.059281538881693886,-0.037999034128460424,0.03559556271450555,0.015652761623270575,0.0696979106617252,-0.023908963576858438,-0.005617601808089199,0.028183046840866324,0.04580287978559519,0.05759726021266245
technical_quality_score,-0.014197326313419243,-0.05391703564532732,-0.00034653181297204815,-0.017154133287874646,-0.01665561723028641,0.045320508151953175,0.008182329971061844,0.042795846240147796,-0.03748566668261847,0.01065964310731995,0.04136462505072793,0.13716269718662713,-0.11456665495501238,-0.017409627144130527,-0.003567450176890973,-0.055195717713095845,0.052892940177597866,0.0653439633793644,0.004498999211938953,-0.00011896052746414829,-0.0479073936554344,0.052807341057577076,-0.03464390170046531,0.00492602889913567,1.0,0.05932921099796507,0.03159644037224733,0.003948849049736156,0.010145698940758771,0.016130269136301043,0.013021864324352414,-0.02716940371912446,-0.002110004564855552,-0.02427844043711218,0.016099946386661228,0.010684890148897484,0.04142449857862158,-0.024556809554833275,-0.061403483474592326,-0.055772742809486194,-0.006062984077816345,-0.046752748533913306,-0.004380892832324376,-0.044024631067957565,-0.03000571444182611,0.0010519846484493534,-0.010487500481077426
technical_quality_issues,0.15831475970465014,0.14389154065760412,0.10818578606316201,0.11538185844005484,0.05782489596003426,0.018630014417397294,0.14996241373282862,0.0329290377031526,0.03666335407266302,0.0411495501440618,-0.025803024833350313,-0.00012940525179582152,0.02334148754186348,0.005688218288852819,-0.052370606011748,0.019183654754080737,0.006134043933491812,0.011325856171224669,0.018864182677123628,-0.0504102155449871,-0.024659942415730225,0.001307004657334238,0.019180075095292754,0.003267594522199337,0.05932921099796507,1.0,0.02052446731105389,0.07974429110183216,0.0075568315044080864,0.0014990108566676984,-0.004062103807223984,0.10971588670628163,0.07771996555345613,0.07836465714179963,-0.015960955593818753,0.027559897083457702,-0.045285791340822286,-0.040997468333209205,0.02290862139040815,0.01330858921538892,0.07598384475661578,0.04706418479134609,0.03006981802639712,0.027444945337521974,0.03195181251700548,-0.007375134493523573,0.07678237660637746
TO_OMC_User,0.10120078708544697,0.07081161811683247,0.10089730906763104,0.11503575873703417,-0.012607370380682485,0.023934978664664725,0.11023598839666925,0.055685285775214755,0.008782296940139274,0.040319054244593915,-0.03082414069204796,-0.005572294023999311,0.01918536605221158,0.04606195556328407,-0.005750949300964689,0.036002434027472795,-0.0028483233901488284,-0.016914215091655912,0.019547593073529487,-0.008020282051743264,-0.00036321422068993204,0.014148977121867159,0.016236484734571642,0.022448930458414767,0.03159644037224733,0.02052446731105389,1.0,-0.03980348863126882,0.07482871716232299,-0.000539046353221737,-0.02950000605527274,0.1614109772214638,0.020729387047832885,-0.07927707518069675,-0.06598906787143956,-0.11304206442558346,-0.12177091684324096,-0.05690088490881336,-0.02591345414496125,-0.052148946905570835,0.05177586768702997,-0.006675251748726172,-0.04728315322372443,0.04532403025050986,0.026005308584060857,-0.10645146449750531,-0.04605136704523699
