,TO_Lead_ID,TO_Phone,TO_length_in_sec,Calls Count,Connection Made Calls,Dial Attempt Calls,lead_id,technical_quality_score,customer_talk_percentage,agent_talk_percentage,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,total_buying_signals,total_resistance_signals,time_to_reason_seconds,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,name_usage_count,rapport_elements_count,empathy_responses,empathy_response_rate,total_call_duration,time_in_final_stage,LQ_User_encoded,LQ_Customer_Name_encoded,LQ_Company_Name_encoded,LQ_Company_Address_encoded,LQ_Service_encoded
total_discovery_questions,-0.25629043855617245,-0.3399460713193148,0.017491632305020672,-0.04881366370176729,0.16422851458011414,-0.11459171006676548,-0.25629043855617245,-0.09372694091932315,0.2682268469296974,-0.10023285114202576,1.0,0.9759152321841064,0.658594781521298,0.4677642769637489,0.5988769990486984,0.43073378088802283,0.10730612444292817,0.3734479842808058,0.30864884457727576,0.6379440876886139,0.20573815460217706,0.35836552150866774,0.2240696845278228,,0.5584469363952415,0.1858430772971604,0.5196949933433475,0.6026129682684968,0.7529789597431178,0.5199209349390739,0.561116009301258,0.46976211445623167,0.5252950315913252,0.4832188416932591,0.4843827908625209,0.12475025393088214,0.37434168495730963,0.36797144448396474,0.7490981661063201,0.6099256134185469,0.1552737074033385,-0.1370973521044626,-0.025189935472825727,0.28333452768255607,0.13813569455869865
goal1_questions,-0.2568294821230591,-0.33009915420020813,0.013111415003279295,0.003414063084916742,0.18757713857842814,-0.07307660277693348,-0.2568294821230591,-0.03394724623214099,0.298331723162335,-0.12522685827376612,0.9759152321841064,1.0,0.5074163527485963,0.42990570712457876,0.5421476916494452,0.46392388735161777,0.1152341160770534,0.43346530185921694,0.26219945471645706,0.6401368284218891,0.15508266476751167,0.380457355971037,0.2908944375420575,,0.5627913366640224,0.1853813082591086,0.46321899164052577,0.5404669037232616,0.7489115686981769,0.5177867230504473,0.4984152099595149,0.40816973688437497,0.49021555165290936,0.41685419937127655,0.5068765579969587,0.20843001490045926,0.38831953691431415,0.3831095242457362,0.7442656163626188,0.6362892575120834,0.11829787724262994,-0.08264916659885259,-0.03790716730344213,0.28579618356612574,0.09416451116223053
goal2_questions,-0.16888947622336692,-0.29834283109508475,-0.11573644309723115,-0.1252336970658054,-0.11317063468021343,-0.01974329441415196,-0.16888947622336692,-0.17269149380409446,0.113979475096476,-0.0369476351299948,0.658594781521298,0.5074163527485963,1.0,0.4613908356307956,0.594851394122548,0.2531205653946194,-0.0035812884502313598,0.12660789582285636,0.569348701855458,0.4534977817989014,0.4819969799131184,0.11189675569655032,0.0024683107874239043,,0.2668165216541108,0.19189689540423704,0.46745694201126403,0.5230914624697844,0.4011674630708633,0.35587735453465447,0.4997666567350862,0.6109200095435675,0.46022594957956975,0.62057337312552,0.1912870640669202,-0.23168396642401387,0.29925427104052854,0.28091046208874826,0.4363692558258567,0.28548322630650347,0.18810029454863716,-0.21550837023026173,-0.08060869543356143,0.27389310798188643,0.2904168554183474
goal3_questions,0.26013299085723596,-0.5202659817144719,0.0,-0.2878765849748735,-0.16589086726447982,-0.19018144357818267,0.26013299085723596,0.014967108502231243,-0.2610176323366166,0.3186599164150409,0.4677642769637489,0.42990570712457876,0.4613908356307956,1.0,0.5411436027879614,0.10610445994135563,0.1256311618475436,0.10558177469388903,0.2666013845244342,0.15993143609715196,0.11470786693528089,-0.11095711088310102,-0.11095711088310102,,-0.19018144357818267,0.24605143881170569,0.3521803625302495,0.3994677309684806,0.4643830185345861,0.14812620515044975,0.4461441314051561,0.3719522351011138,0.3103256403871006,0.3719522351011138,0.35177156336457427,0.4093156080773207,0.3254582057134746,0.3025056004328912,0.317940322158844,0.43355498476205995,-0.1908383457287868,0.11578891238197915,0.3088273697413863,0.4631556495279166,0.24586608930230408
total_buying_signals,0.18257352139132968,-0.47264360210652634,-0.22693718079483036,0.27946449343074514,0.31032126996564474,0.10216699540450364,0.18257352139132968,-0.027390546061602333,-0.09758954244082124,0.15904454971898146,0.5988769990486984,0.5421476916494452,0.594851394122548,0.5411436027879614,1.0,0.29484387326079975,-0.2645741402248582,0.22527475624658608,0.48564531250346765,0.4173084665418559,0.4322567830928514,0.35534971555076567,-0.01310045034288537,,0.4389812659688013,0.2140354979580762,0.36036973858040217,0.38299105061890176,0.4840340227625977,0.4350368758953324,0.3406330201488772,0.606583439147059,0.4598248855005359,0.6189346856455286,0.35649036198578754,0.15555237171632436,0.48032625271825935,0.4732388419382664,0.6236506735376729,0.44022400485012203,-0.037264202921824786,0.029050726269758846,0.22150990465547032,0.27085530080922215,0.23351142407016323
total_resistance_signals,-0.007886077287953323,-0.48262793002274335,0.15456711484388513,0.263559624363236,0.1674681820897185,0.15255399117468235,-0.007886077287953323,-0.16579523509514862,0.31968098586732013,-0.15570733914295856,0.43073378088802283,0.46392388735161777,0.2531205653946194,0.10610445994135563,0.29484387326079975,1.0,-0.05876133827934359,0.954744151805793,0.5112549989961328,0.8395508564153411,0.4433727356298829,0.18164125532938444,0.3254405824651471,,0.39954616736226334,-0.003948981433549342,0.24102300123503814,0.45210995048970004,0.647765413055597,0.8802334666135981,0.4102165613319045,0.5365938087459435,0.6485665322851495,0.5239083759150702,0.3335213515975655,0.13122128201199104,0.5327881788966815,0.5250536487957258,0.6521785917137398,0.3327924615516302,-0.13697979164509225,-0.10820209127925198,0.02275032740402615,-0.16901640535591186,0.08326074100113186
time_to_reason_seconds,0.18213900713927195,0.2789278515127981,0.3466800425742664,-0.4696446794558439,-0.18691783867576728,-0.3461481303480506,0.18213900713927195,0.04486079229828474,0.059550071960350434,0.3030841709862893,0.10730612444292817,0.1152341160770534,-0.0035812884502313598,0.1256311618475436,-0.2645741402248582,-0.05876133827934359,1.0,-0.07303433042100399,-0.0910754815305204,-0.019749160879681642,-0.16294762053299192,-0.4109716717904287,-0.07427198887778833,,-0.3177287436199676,0.29163040871064466,0.25663348926733637,0.4181738040452446,0.12417156293265828,0.09912685159214883,0.4908908278328461,-0.07826265502310285,0.11482295298968646,-0.05887013873419241,0.32650877901748554,0.1776514098267421,-0.2763433571169738,-0.2932844748513415,0.13374458495250888,0.2410922123486015,-0.017019323895565066,-0.06514107221977912,0.03900915958365765,0.2970474169767739,-0.12681668781291316
total_objections,-0.06984034148488917,-0.4928060050843865,0.22286131440121937,0.24836665514447154,0.20098522366557756,0.11256102934068846,-0.06984034148488917,-0.10849571623191064,0.3496018557923622,-0.18561376430046,0.3734479842808058,0.43346530185921694,0.12660789582285636,0.10558177469388903,0.22527475624658608,0.954744151805793,-0.07303433042100399,1.0,0.44462741675485246,0.758994603483455,0.37578889532405396,0.3215780863193748,0.21087087627499984,,0.338199423019041,-0.07112446050563964,0.0964123532203285,0.2888086867182715,0.6307846357385363,0.7926508757822383,0.2551728304373884,0.3408194511160793,0.45833179175299804,0.3307210970089362,0.3593359430360214,0.16993254075033487,0.49608164551340433,0.49340611056290945,0.5453824419325615,0.2770071971254593,-0.13630501024256203,-0.06444426255759614,0.08049157740125423,-0.14932207177979592,-0.027485976754147205
objections_acknowledged,-0.12483326794143798,-0.33883315584104595,-0.23975913366530152,0.15568940071369064,-0.022745177944801437,0.16949166947855687,-0.12483326794143798,0.07387666280475536,0.1013991648707948,-0.07149474459848228,0.30864884457727576,0.26219945471645706,0.569348701855458,0.2666013845244342,0.48564531250346765,0.5112549989961328,-0.0910754815305204,0.44462741675485246,1.0,0.5767086251788822,0.9698633290364972,0.17114906215182416,0.17114906215182416,,0.11734038656207785,0.18455541717124968,0.24545991888967644,0.3387671347597752,0.32233556606681213,0.5442940064139097,0.3364377619964716,0.5004188998142665,0.34889791480518245,0.4685450845394724,0.062298564872334164,-0.10522681825584317,0.49404413675930764,0.4753825070783264,0.4180923735816415,0.10105550261925932,0.0623951518526135,-0.06151847239041656,-0.2011297220601128,0.39490890340944823,0.07336996254990123
objections_rebutted,-0.29788065047696255,-0.4043854640553179,-0.09485584959322271,0.049723756906077346,0.11461463123188438,0.006569854140345459,-0.29788065047696255,-0.08789707368444277,0.2321017818116807,-0.1551150863827723,0.6379440876886139,0.6401368284218891,0.4534977817989014,0.15993143609715196,0.4173084665418559,0.8395508564153411,-0.019749160879681642,0.758994603483455,0.5767086251788822,1.0,0.490922740512469,0.34497310492481936,0.34497310492481936,,0.5321581853679822,0.1299983750304681,0.3801918002265793,0.5809498594639095,0.5598059270147515,0.8443129084631801,0.5531243601683428,0.5648276893574365,0.6741851312131338,0.5541200554359685,0.372999366565653,-0.025530348876546115,0.5594738723967025,0.5519803542402841,0.6939454259714715,0.36444615896343463,0.14706450888637515,-0.3083294792389308,-0.19203300406351342,-0.02833297917330715,-0.006661561425832903
