,TO_Lead_ID,TO_Phone,TO_length_in_sec,Calls Count,Connection Made Calls,Dial Attempt Calls,lead_id,technical_quality_score,customer_talk_percentage,agent_talk_percentage,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,total_buying_signals,total_resistance_signals,time_to_reason_seconds,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,name_usage_count,rapport_elements_count,empathy_responses,empathy_response_rate,total_call_duration,time_in_final_stage,LQ_User_encoded,LQ_Customer_Name_encoded,LQ_Company_Name_encoded,LQ_Company_Address_encoded,LQ_Service_encoded
very_long_monologues,0.10933190526682983,-0.007102346081969028,0.1081988294853188,-0.01105026144526801,-0.016872864045658235,-0.01299512371839137,0.10933190526682983,-0.03464930176764874,0.12326272543356315,-0.11568728727812583,0.29592643770844107,0.22062643077300678,0.30710036111034517,0.20465008223296358,0.41023850595842465,0.18938953010022097,0.16199227374862601,0.20808980489904474,0.20380003360344334,0.2947803970550175,0.16089484253938066,0.25451447810735334,0.2931561312130674,0.1211111358483277,0.3368819533797568,0.5388830680979583,0.7177412934829256,0.5958751339788442,0.09347190997879726,0.24281803007312852,0.41255205539312534,1.0,0.21236476888818162,0.05394252095294552,0.11734112404737114,0.14589040139975215,0.16786422227862827,0.15266370816942337,0.49245484963145564,0.3353918270853526,-0.002848670302571939,0.027434482985665934,0.03510937634701933,-0.013494251200040877,-0.019393312619550088
total_interruptions,0.09854940111485172,-0.009231872385152991,0.11279179852995692,-0.0019969406796025656,0.027144368648827393,0.0007770835846945854,0.09854940111485172,0.0007950078073279392,0.15165984331092017,-0.14033242582436187,0.3827455100560012,0.3494772328611087,0.3308273425620206,0.13749355325941293,0.4042488764752815,0.38553526674813854,0.09892466942902844,0.3944136401978751,0.28612820359436325,0.3731087236917206,0.2277980607364728,0.2470556369608793,0.2524585749326251,0.11250182165522164,0.32554100805120345,-0.032209674775994436,0.19085970053752468,0.32666158301339576,0.4423277023655874,0.41884072025689845,0.3298229750289976,0.21236476888818162,1.0,0.8960482006386794,0.12635242008432496,0.17663708483359866,0.2562531444008741,0.23685369332683526,0.5074959921826884,0.3409677775694128,-0.019187401039698054,0.03313780705849864,-0.017163699037576526,0.008100690761714985,-0.010288443614002173
interruption_rate,0.06020952593140644,-0.0043536390505673,0.07065015483246648,-0.001460919727550711,0.023494831034912064,0.004631112761120574,0.06020952593140644,0.0028979531562467065,0.12481591093518676,-0.11408141060923441,0.21836233058179746,0.20080784911890473,0.1940456198814348,0.051273569431703726,0.21776482407380293,0.30556037640315853,0.05916929998948427,0.3085307642658052,0.20251750535365778,0.24490933446635346,0.16048007041120418,0.14971889033401892,0.13749319312208783,0.06471359969738316,0.19746727586697055,-0.09823230146690361,0.05366867712615723,0.14907516798164783,0.3036549857795686,0.2513204951844374,0.16086112119346746,0.05394252095294552,0.8960482006386794,1.0,0.08622085052778478,0.11066617957488575,0.17216047263586373,0.15931408142926085,0.2865919144016256,0.20234457398811545,-0.009892801484196828,0.039241493051134634,-0.03651431248166004,0.018458502940111362,-0.02429102397469619
name_usage_count,0.01768870871133559,0.010597717152361505,0.06890971682177063,-0.014846758611634151,-0.0036330101954726176,-0.00913068325886621,0.01768870871133559,-0.006784100823779405,0.03357236559388047,-0.01448180203834785,0.089859998395555,0.09632783827850613,0.05685853240453612,0.06634717820432841,0.11468580083513989,0.13069526235472648,0.12708751171115595,0.13599313603062965,0.04020727964532773,0.1468794468193148,0.022911186660228493,0.10605091946215753,0.10678673539293,-0.03339883912904374,0.1309627609071036,0.05176269585791669,0.14373759657061708,0.1374622242043425,0.1340928127553567,0.11269839469977484,0.12309358602417664,0.11734112404737114,0.12635242008432496,0.08622085052778478,1.0,0.28957372791505887,0.02865713384555195,0.0194493248580603,0.15212036794410416,0.13199664627106275,-0.0010270474774412783,0.02721220211918875,-0.00415501436261469,-0.010566587241945672,0.04474241047628364
rapport_elements_count,0.11370527690935159,0.009730956535107332,0.08504938275813112,0.00497582129513332,0.012153733891153488,0.007444817165269476,0.11370527690935159,-0.015113292904093507,0.12678133385848425,-0.10605352047586672,0.2805423591625284,0.28648535250966695,0.20796656689258972,0.03765378896043211,0.22970977069710613,0.09387925744189149,0.1468350119601151,0.08848220875001882,0.14152318478853065,0.1328132987837376,0.14500806537265998,0.12788470212967631,0.15877814866059842,0.025529468343285976,0.15736048610042974,0.07539959418562105,0.2067941520551473,0.28713324866558954,0.1860642454248603,0.26603046943798625,0.2804270250811941,0.14589040139975215,0.17663708483359866,0.11066617957488575,0.28957372791505887,1.0,0.13177507576296646,0.12699896402173674,0.3108723860510567,0.22150256202216892,-0.19694465611566106,0.040353586731075516,0.04818848052021267,0.004869565627236787,0.018561698870498248
empathy_responses,0.045241457069825734,0.027146462329379867,0.06745675773881164,-0.017904765745091013,-4.231983915733739e-06,-0.008549360915570061,0.045241457069825734,-0.02465022973381954,0.10604944000233386,-0.09963007062438356,0.24595134837449004,0.214746837488932,0.21436514078336408,0.1282644791678602,0.2359482166387446,0.40294390916996947,0.056570948731756145,0.4035886461874779,0.683054916805167,0.41623869337447855,0.6404393602121038,0.16111901843778617,0.25496058638651564,0.08743500523841854,0.2503291525704786,0.035392779774434675,0.16042723943656126,0.28089652611864635,0.24312557233284768,0.3021168066084209,0.28533191840182376,0.16786422227862827,0.2562531444008741,0.17216047263586373,0.02865713384555195,0.13177507576296646,1.0,0.9793466249012492,0.3456356128436214,0.22602234555888584,-0.08948705771295414,-0.0009603508851469406,0.012302540145628735,-0.009296417752576249,0.003233703046557096
empathy_response_rate,0.04749133282236845,0.02641404378516355,0.06300662727485531,-0.013192744878060521,-0.0030249826085379326,-0.002468915091870362,0.04749133282236845,-0.017989793323467267,0.09796817435410819,-0.09143237533344543,0.22934505311418027,0.20176874362102154,0.19723986291641887,0.1104034685751391,0.21967825135053218,0.351778485454703,0.05867145270292552,0.349892625028277,0.6609339807969201,0.3764111142079988,0.6557186815168712,0.13699724584886158,0.240314880617576,0.08196477588644077,0.22876797259389434,0.028933186987799637,0.14874116984084537,0.261633160994095,0.2267196446774058,0.281226413517118,0.2682977887635226,0.15266370816942337,0.23685369332683526,0.15931408142926085,0.0194493248580603,0.12699896402173674,0.9793466249012492,1.0,0.3203307664780575,0.20781480050283002,-0.0866404003474469,0.002763253638850848,0.013784389809110948,-0.007698022071211157,0.005009030343306428
total_call_duration,0.21089553768191757,-0.017488399857764403,0.2192041452370198,-0.012596360035132037,-0.005522558862635133,-0.008750103149631105,0.21089553768191757,0.010108779552740558,0.29730028785904133,-0.2767771560184205,0.7771238588598147,0.6983243245277794,0.6741951313333004,0.33677087925293764,0.7354918047614335,0.4642532928093882,0.19992317765063966,0.47366449482617934,0.3921588581998872,0.5210147740420243,0.3310123925826204,0.42340043171859804,0.43054651512681436,0.13381161588177007,0.5356420962781258,0.11809184861210349,0.4878935287436856,0.7030429091046141,0.6711888365744715,0.7605505000850934,0.6766236804023427,0.49245484963145564,0.5074959921826884,0.2865919144016256,0.15212036794410416,0.3108723860510567,0.3456356128436214,0.3203307664780575,1.0,0.6300464622855042,-0.09461709436832674,0.024286771288967494,0.08721749266101633,0.026099041472016613,-0.012909880391359058
time_in_final_stage,0.11156616354096442,0.006676615494888572,0.15917579407040078,-0.004774277974068724,-0.019081402212015253,0.0046449325698598365,0.11156616354096442,-0.03237798659023779,0.18350794589638916,-0.16237226702226518,0.47868664287827617,0.4409120718681271,0.41676200494248694,0.1860788761195376,0.4330541803998384,0.3240721311149357,0.1475717179406003,0.32345732456874854,0.2620184621791936,0.3609185590893135,0.22571135270207074,0.22615521517510118,0.2925856357881992,0.06045126388388152,0.3179607976407039,0.10046611766358737,0.32527584017554584,0.4383752041254489,0.41418019510914256,0.48041268980711926,0.42077874523690206,0.3353918270853526,0.3409677775694128,0.20234457398811545,0.13199664627106275,0.22150256202216892,0.22602234555888584,0.20781480050283002,0.6300464622855042,1.0,-0.06144061229497222,0.011229377124235402,0.026067870928758896,0.031603655962932464,-0.006099901868592816
LQ_User_encoded,-0.2638582088806774,0.0172310659097796,-0.04078003613583481,-0.04173286821535754,-0.03686568824628472,-0.042022458209669454,-0.2638582088806774,0.0025448733296736157,-0.01337573748530319,0.00621022709213389,-0.06950644761954611,-0.10053263273342261,-0.0035501687364687946,0.0803119182328351,-0.09416374025473649,-0.002436577095455873,-0.047290704051748525,-0.013062945809837396,-0.05208938284225924,-0.046197018077354934,-0.045864975438861276,-0.05991781287783666,-0.013009580283017335,-0.005299546197587762,-0.04159629472726424,-0.0254827208871383,-0.042811940881909066,-0.061159875685930364,-0.058295634093415344,-0.14471063373238094,-0.06806091674747604,-0.002848670302571939,-0.019187401039698054,-0.009892801484196828,-0.0010270474774412783,-0.19694465611566106,-0.08948705771295414,-0.0866404003474469,-0.09461709436832674,-0.06144061229497222,1.0,-0.07499882682590962,-0.11666454657791557,0.024010922728691375,-0.05210296265213866
LQ_Customer_Name_encoded,0.04971146743403631,-0.025613844926516086,-0.01596339953465549,-0.05014250945945735,0.002330894549105559,-0.05215631580848941,0.04971146743403631,0.03504686692571622,0.018533642122015307,-0.02089079675283364,0.02450425240564931,0.015227302894730737,0.031100048854327083,0.06511814675223573,0.018580804868697766,0.03145444769627468,0.026915091750334595,0.011687762673851349,0.006846352859034491,-0.006752613097744323,0.004950784962158593,-0.011649010566863153,-0.0020538496179136416,0.01383792173486086,-0.0037955649262742175,0.03357979732414783,0.02549617918162849,0.04293035039132449,0.007866673239786974,0.035928802648530496,0.04174002475256773,0.027434482985665934,0.03313780705849864,0.039241493051134634,0.02721220211918875,0.040353586731075516,-0.0009603508851469406,0.002763253638850848,0.024286771288967494,0.011229377124235402,-0.07499882682590962,1.0,0.0875548122120934,0.10878448567051183,-0.004734073268410997
LQ_Company_Name_encoded,0.24728192301483495,-0.007237789645154176,0.043705816599691714,0.037246578532569956,-0.05169133089955605,0.06115617344739998,0.24728192301483495,0.004920301133388406,0.04198127486892071,-0.04719387639269694,0.041617597548588015,0.0550419101610505,0.029500476467688642,-0.01092036232014173,0.06790315405743103,0.004719110005633053,0.032392887634725406,0.014241279037950286,-0.01623125870755781,0.02148312976161623,-0.013576168284694124,0.07479587855751817,0.03969673150203614,0.0308064089054365,0.05187402817837532,0.024007862335718434,0.06436604178261172,0.08612256035932164,0.03179102850603235,0.050201595078902206,0.09140633110774121,0.03510937634701933,-0.017163699037576526,-0.03651431248166004,-0.00415501436261469,0.04818848052021267,0.012302540145628735,0.013784389809110948,0.08721749266101633,0.026067870928758896,-0.11666454657791557,0.0875548122120934,1.0,-0.08717643130345035,0.1928208364659339
LQ_Company_Address_encoded,-0.014176295049930085,-0.07087914064838884,0.02071419102659193,-0.042506156407863344,0.03729838073904396,-0.05246358941444957,-0.014176295049930085,0.03328286761009921,-0.003031271859156646,-0.0025266644173692018,0.07089890761501745,0.06783112295659786,0.03980489217172857,0.04779974877612546,0.009474980014917827,0.027224589247199726,-0.03582985757702206,0.02095229874244804,0.012243832691270438,0.018120373781896626,0.007556621553275066,-0.03039517494195842,-0.03444561440173793,-0.007347720495387875,-0.01810055026834855,-0.02758839966526532,-0.004129415924239434,0.0006992939825541646,0.030748628803107473,0.032407328785780905,0.013859040063134147,-0.013494251200040877,0.008100690761714985,0.018458502940111362,-0.010566587241945672,0.004869565627236787,-0.009296417752576249,-0.007698022071211157,0.026099041472016613,0.031603655962932464,0.024010922728691375,0.10878448567051183,-0.08717643130345035,1.0,-0.16933577028397886
LQ_Service_encoded,0.03987087998646377,0.014875248634992514,0.037295546178555634,0.06423657368571525,0.007279648748329106,0.06859203200328627,0.03987087998646377,-0.017811607823692132,0.023451070785783533,-0.019763959821328166,-0.022300481661738647,-0.012864124467646525,-0.019407823830547434,-0.0350115971212572,0.022077686920591283,-0.033608541498605905,0.06065287716476776,-0.035826053319828945,-0.03520470227574484,-0.0499687652455397,-0.030329764914111604,-0.008366610258091645,0.0038083302887348598,0.012530416562195574,-0.003478114797108624,0.0076368229760877685,-0.01440029544008958,-0.001389253185865334,-0.02165817994259366,0.001008207436928553,0.007523805163507252,-0.019393312619550088,-0.010288443614002173,-0.02429102397469619,0.04474241047628364,0.018561698870498248,0.003233703046557096,0.005009030343306428,-0.012909880391359058,-0.006099901868592816,-0.05210296265213866,-0.004734073268410997,0.1928208364659339,-0.16933577028397886,1.0
