,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
forbidden_industry,0.0,-0.03696268187778653,0.04814629068819536,-0.024786215615180757,0.22484851548049173,-0.025029568313113763,-0.20711979325562502,0.0018278169074145518,-0.009442147048117754,0.03303379060069997,0.1532557495972961,-0.08039698510314434,-0.038292707292347426,-0.22531362990033116,-0.11299815693457815,1.0,-0.019098791474662286,-0.07859843063042633,0.06357486613837365,-0.012855521112616288,0.0,0.18549317781819907,-0.03418560461929573,0.10545986758554023,0.07324152791263314,0.010520026028990118,-0.07930316404351717,-0.0999432988528089,-0.02298215091848547,0.11431585147845172,-0.06374313675237665,0.0340784186349423,0.06772313945808403,0.04623730860503932,-0.1596543469170523,-0.09085790815703204,0.022996655275194993,0.15561863459086195,0.2159559466697999,-0.1310398118077444,0.30285167364536464,-0.2791506402642474,0.2527955742737446,-0.016549821846976526,-0.13310319855397318,0.2236081000875208
ready_to_transfer,0.03226675567533512,0.10021413679366371,0.07471229724825082,0.25136644979654893,-0.011494067407201455,-0.18791444662539772,0.20497947226385432,0.10081741556874815,0.12859049551302806,-0.17496413053439056,0.12217029860019757,0.12780200495246694,0.12811260074130454,0.2517218761685395,0.43519053110740014,-0.019098791474662286,1.0,-0.058815644307215045,-0.054063371532532815,0.33014421166428576,0.33580456199778824,0.19017967690538268,0.16073116309947877,0.24943042067238416,0.24372223875361643,0.1389973762770021,-0.10052677402136255,-0.04274129106514569,0.019212481496322698,0.1723132818538861,0.08787429920588065,0.10641916913330188,-0.12419577922310314,0.16991128380466466,0.1755831073257057,0.30260413168657313,-0.013841716868614162,0.027179298896777445,0.04473496541729064,0.03486331627224558,0.1104099038539786,0.005004785824075766,0.03406812336306923,0.015079891849896531,-0.022750923271187395,0.13649808343620534
customer_sentiment_lgs,0.11656184159061679,-0.22021594983400525,0.06842242973939995,0.030251636381336332,-0.08896543747417274,-0.033325798844113116,-0.19524681166348803,-0.0756571051496805,0.08332856622278632,-0.09797933793489164,0.0863805357410751,0.13178305904321752,0.20965642928748163,0.11463907938039888,-0.23973631004492024,-0.07859843063042633,-0.058815644307215045,1.0,0.003944135373077571,0.3041483905961652,0.10155564977269045,0.29551780938436994,0.19879502562004248,0.23092682689185604,-0.024944665846244832,-0.056195462136772865,-0.04196370103449954,0.23569899793337007,0.2022329645999611,-0.014009336421251161,-0.23344776200064044,-0.10777891428431796,-0.09580809471114217,-0.021933375544664957,-0.20318580543190856,-0.10918626231423766,-0.24900886868844804,-0.15902058644929284,-0.08006218559375569,-0.008889654478525175,0.08588540411908549,0.015162734711115077,-0.17701569900126393,-0.19955654053150984,-0.05392939213945793,0.14566963031979596
customer_sentiment_omc,0.1401331368932372,0.11996330589104262,0.10073572654827297,0.0684840605161689,0.014046773288527188,0.005924543635660274,0.015094778949069458,0.22143565478839616,-0.06804383566881106,0.18626438667096992,-0.16109224220713883,-0.07539889593290348,0.08096541366881525,-0.20205221515223107,-0.2187698540465403,0.06357486613837365,-0.054063371532532815,0.003944135373077571,1.0,-0.11216738998617379,-0.04959975563778952,-0.009664877059545749,-0.051888867011761645,0.18716854106865036,-0.1459030524377593,-0.16846028875966396,0.09352973353184214,0.09385853641582945,-0.14747895941590075,0.11079213130646468,-0.3145203156186472,-0.3237383590328003,0.12971469808592018,0.2519675524648719,-0.05961900748521675,0.18321477253810997,0.0208082650319964,0.36404449723400134,0.19772516323520506,0.1771991650558812,0.0768324715189539,0.005871484616367988,0.2088064783750432,0.11053947077124213,-0.0397074575469172,0.25039414607619287
customer_language,-0.12125954412742533,0.05104222259380956,-0.12533649542834194,0.11613971035111974,0.013390497244614196,-0.06084343084444759,0.037117741726310334,0.02485163430202919,0.14345348813014266,0.0,0.4291078168714114,0.037583459613969784,-0.16704553008015355,0.523893059337335,0.3136892348128024,-0.012855521112616288,0.33014421166428576,0.3041483905961652,-0.11216738998617379,1.0,0.5863019699779287,0.5244044240850757,0.44320263021395917,0.3163476173631979,0.02347312014551759,0.16366549339903247,-0.07263217877883454,0.10888394369165424,0.25605452283313396,-0.12768689464276006,0.004659112291116616,-0.028231166754583686,-0.25814368098790463,-0.08281849174905268,-0.15811388300841897,-0.2263846284534354,-0.25155764746872633,-0.2136363821311337,-0.14301308491870643,-0.14085304820676703,-0.13385285050977616,-0.05584297298002117,-0.08504198839538159,-0.1965041317417982,0.13330003133588422,-0.10124866240543372
customer_knows_marketing,-0.12030762504000225,0.010552473620734762,-0.010556772586992273,0.1769591096278243,0.16748533148802833,0.16060401860990525,0.1345299951343822,0.031083865916694996,0.1892154040658489,0.1323877548006643,0.2724252575423138,0.2094017094017094,-0.17543304252048728,0.27923593886113035,0.29980138085404345,0.0,0.33580456199778824,0.10155564977269045,-0.04959975563778952,0.5863019699779287,1.0,0.33541019662496846,0.29922187446563825,0.29507423154660645,-0.013345296080335096,0.015992900199543737,-0.14096901352326555,0.12706684308669483,0.17733806135786262,-0.23890189918437937,0.03973304312189167,-0.021400551024469104,-0.23402873116024725,-0.11098661682987523,-0.13483997249264842,-0.10359395405656244,-0.17480147469502527,-0.20513212787901486,-0.09350417593554147,-0.2298590355889323,-0.16133213350304104,-0.1693263906526935,-0.12432694523109163,-0.11853169053380196,0.11216293336835476,-0.07228896230473394
customer_availability,-0.03551616097372765,-0.10057815607796332,-0.013868325912418607,-0.20995331152087987,0.05396328268268073,-0.12762625724537072,-0.04954652938664382,0.1026787822172551,-0.03173238794109962,-0.1089383110372123,0.38731754346562003,0.11705911420671976,0.18050788544974242,0.08117077033708014,-0.033690704717496724,0.18549317781819907,0.19017967690538268,0.29551780938436994,-0.009664877059545749,0.5244044240850757,0.33541019662496846,1.0,0.1267731382092775,0.4197623188742974,-0.2718514117531209,0.15084729426951893,-0.17782656752693166,0.28813706176034065,0.37848851424507013,-0.10728288522302863,-0.16436470294093847,-0.2625938140710779,-0.18670427780317245,-0.17372153387702627,-0.4522670168666454,-0.2895539041605797,-0.3713245809860215,-0.12825196544758502,-0.15211450749728886,-0.13098210927978157,-0.07657421125497262,-0.11713720833914582,0.009421229755149148,-0.24158691907423996,0.19149220015620633,-0.008830499065224068
who_said_hello_first_lgs,-0.1947249335512262,-0.0028667057191596903,-0.04601066751234912,0.08123442361221157,-0.02769528346053366,0.20241986805333995,0.09471604074344243,-0.06955703451309894,-0.10434656514434297,-0.02401817662853178,-0.0637781098419018,0.03210275171392475,0.1899484307822253,0.33773204632602855,0.047359554257117326,-0.03418560461929573,0.16073116309947877,0.19879502562004248,-0.051888867011761645,0.44320263021395917,0.29922187446563825,0.1267731382092775,1.0,0.2559823420805039,-0.02635514975581489,0.029674217924884047,0.07164717428775702,-0.03186390302413852,0.01062935893092578,-0.03223981666457728,0.23164769401874327,0.12107694960136843,-0.14673709650611602,-0.13633424395883767,0.08918825850158446,-0.05383789709640474,-0.008258593408042624,-0.15697812547402398,-0.09654821544404278,0.014433049311348936,-0.12238707644082653,-0.14849851502227462,-0.05906528797677851,-0.1538417175208736,0.25479128891585867,-0.15590360132121622
customer_marketing_experience,0.016137254218668483,0.013967451371285739,0.2569567282561905,0.06002065055412645,-0.013208780011220576,-0.06053435254093637,-0.08953358232228378,0.13292322330584622,-0.014659492829633185,0.13330942403630164,0.1568977516910942,0.18352968687404314,-0.031126184923032214,-0.04765196589606033,0.09210590222483121,0.10545986758554023,0.24943042067238416,0.23092682689185604,0.18716854106865036,0.3163476173631979,0.29507423154660645,0.4197623188742974,0.2559823420805039,1.0,-0.13459581505009183,-0.05654331115286358,-0.09091167579598144,-0.05426351315478926,-0.04683848430021621,0.04905077274644032,0.08607793900403676,-0.05076608869514763,-0.2578530873440636,0.18994588590359196,-0.039787801265033784,0.1266384693139034,0.051579410818848155,-0.005540925344871766,0.014143790062689978,-0.07748982754731767,0.0003207881086063636,-0.2328672509147759,0.13965014691898264,-0.038283689034955624,-0.20998957506209484,0.07014272018969343
technical_quality_score,-0.14431467311090737,-0.17707094696154754,0.12175483176637777,0.2302532419293397,0.04977862953994016,0.05179551521858678,0.07246847668334407,-0.15173485527425884,0.09936843915716953,-0.3018392836830942,0.026339077064112974,-0.10012393931041151,-0.12709051367388477,0.0353829872321334,0.10867779189524514,0.07324152791263314,0.24372223875361643,-0.024944665846244832,-0.1459030524377593,0.02347312014551759,-0.013345296080335096,-0.2718514117531209,-0.02635514975581489,-0.13459581505009183,1.0,-0.16722045559659612,-0.06179697498196616,-0.21580307210423724,-0.13549127267737832,0.2628851906530034,0.02016007552059861,0.28601794482117193,-0.06557624982138223,0.29060148531218977,0.21809689799309032,0.31023120233551726,0.1301689808777048,0.09489929668857705,0.16309823267307832,0.14614933161751267,0.20555702362626904,-0.024341322461985067,0.0010397527341201146,0.2233231515821773,-0.157520954731288,0.11369732932648628
technical_quality_issues,-0.05302880334280975,0.0567739649986577,-0.22462134118566665,-0.006877462793762745,-0.05566568339531344,-0.10151956560335643,-0.19152022239702346,-0.0057189476220414,0.14098415008616624,-0.10056619756183072,0.16227419305864071,-0.013569733502643169,0.04534735717413526,0.1833613803343843,0.07025064303937739,0.010520026028990118,0.1389973762770021,-0.056195462136772865,-0.16846028875966396,0.16366549339903247,0.015992900199543737,0.15084729426951893,0.029674217924884047,-0.05654331115286358,-0.16722045559659612,1.0,0.011030297452788303,-0.033935773484573065,0.10533391523033031,-0.04586032478941122,-0.07951169918003463,-0.05000839683234173,-0.05747415450834148,-0.12005440250138416,0.00705757818431176,-0.05060672456517406,-0.1036906978298626,-0.11085169529404319,-0.18729774231480303,-0.008318148078039407,-0.045009117978819776,-0.2286507511564524,-0.023836079933282954,-0.41973243071330757,-0.04515378277972117,-0.07656018390691563
TO_OMC_Disposiion,0.16717119068920816,-0.03798942822843998,-0.014690118911392514,0.05335524967793737,-0.17041001083705054,0.0002533168119866912,-0.13862271287761424,-0.0385434851070184,-0.005546529009466241,0.04416808516578275,-0.007868292390771766,-0.1730621922041644,-0.05911909225864276,-0.22284179735269372,-0.23573854391732746,-0.07930316404351717,-0.10052677402136255,-0.04196370103449954,0.09352973353184214,-0.07263217877883454,-0.14096901352326555,-0.17782656752693166,0.07164717428775702,-0.09091167579598144,-0.06179697498196616,0.011030297452788303,1.0,0.05781544146393987,-0.21650119277137087,0.15129903692209778,0.08935779186336762,0.10804538533653606,0.2189445894011145,0.02370556649816996,0.17971443838204207,0.025666823503000907,0.21206702944994596,0.11536931448667667,0.10235829032778568,0.3239539961919708,0.2723678404732776,0.1389464984260372,0.06117073217956692,0.15414921638340923,-0.01643308030455476,-0.039092190418326726
omc_agent_sentiment_style,0.08610725722300198,-0.020254865382743226,0.06806395188650595,-0.30772534346361946,0.031089334090129605,-0.04105639949592386,0.1442831263546903,0.21208385959788992,-0.12311676215917537,0.041537632270305574,0.010313327702696589,-0.05530456944338723,0.18924112696543427,0.015602819006422531,-0.19857391938852167,-0.0999432988528089,-0.04274129106514569,0.23569899793337007,0.09385853641582945,0.10888394369165424,0.12706684308669483,0.28813706176034065,-0.03186390302413852,-0.05426351315478926,-0.21580307210423724,-0.033935773484573065,0.05781544146393987,1.0,0.5609128005733887,-0.08799904617209593,-0.3436905802363519,-0.296978986666014,-0.01571514434815419,-0.1616388565224067,-0.4520658109155691,-0.32300852221865556,-0.5587039383801055,-0.23540727152882565,-0.19561064627482966,0.06795264609922139,0.12152700523094528,0.13349087053266145,-0.14471894709743724,-0.20655889974691366,0.15635926374633297,0.17805797061377365
omc_who_said_hello_first,0.12657240318352675,-0.01920932162276091,-0.2000720886025544,-0.22845151049829052,0.05870987808886836,-0.10877139073679694,-0.10481288131009363,0.05210182857869891,0.05963239110051062,-0.014149506249442773,0.1852276538386952,-0.029318806929428495,0.20824195502395962,0.20709356191870087,0.04136098069812827,-0.02298215091848547,0.019212481496322698,0.2022329645999611,-0.14747895941590075,0.25605452283313396,0.17733806135786262,0.37848851424507013,0.01062935893092578,-0.04683848430021621,-0.13549127267737832,0.10533391523033031,-0.21650119277137087,0.5609128005733887,1.0,-0.3521298661609514,-0.4298170311841623,-0.4230864390138389,-0.3455612091348748,-0.38953034093968114,-0.5760356199260536,-0.30435787445780244,-0.8300317109398628,-0.4027340911297905,-0.3618092800146204,-0.1268218236404798,-0.1611476108507276,-0.09983194158533525,-0.24513754065967605,-0.22854983380840263,0.2383039482229641,0.11167707632659536
