,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
lgs_sentiment_style,-0.008002781094514765,-0.06919756145373648,0.2400476349578042,0.06250671809787225,-0.09619065674841495,-0.08395861703528454,-0.06258088196710294,0.1568847326426132,-0.0386926825005485,0.11035797792708765,1.0,0.3828563892447618,0.056957925182231535,0.057705712683601106,0.1535416102697471,0.15549839356911854,0.21953571800304156,0.143657844928393,0.08363332169284994,0.3801587203998511,0.3742939281546603,0.43117853729190586,0.3086029256687002,0.19606681925865363,-0.14683275603394125,-0.06164809011993164,0.1677785878877539,0.24960861640527998,0.2624070958062128,-0.2580056650065368,-0.1619943776765978,-0.008420356451410411,-0.21292815508631097,-0.4049342331066782,-0.44843730274449023,-0.33613732117068584,-0.2021587840297953,0.03860680883940955,0.17143731317220884,0.0,0.1249209946324685,,0.08901840025671752,-0.22047642944109375,-0.055480726608412786,0.37133876099539004
lgs_agent_gender,-0.09222670806850158,-0.10023174216338832,0.16960662038403523,0.020162640779719486,0.05335149538421562,0.07738269054998195,0.06368506772467954,0.30653663058038977,0.24056261216234406,0.09788286095311884,0.3828563892447618,1.0,-0.15577898614428132,0.14459652942300283,0.20894729941083895,0.16751484856512247,0.07292329435445774,0.26807034957110976,-0.08173585426003771,0.28503723669228087,0.24817115320439406,0.3016626171073465,0.2919967854837596,0.17927117663808018,-0.16281936563307506,-0.02365906647484794,0.26562500763378366,0.09766431800838771,0.09729957666907035,-0.05593983058288386,-0.15247771073858377,0.22564253397245096,-0.024523475239691436,-0.1979720937587811,-0.22614504556291534,-0.18233515622050933,-0.2010999166349609,-0.05962126770235182,-0.07841078728790107,0.04187871214128062,0.154175590088174,,-0.0026746558480334765,-0.07486351397066035,-0.0024694745739329608,0.2092757311426232
TO_length_in_sec,0.09565061854196005,0.12874372289734745,0.00572170405300938,-0.05402793634449375,-0.2513152153799525,-0.4323393781871117,-0.09160768119721398,-0.04395736126061369,-0.05636832728949145,-0.11560367491201755,0.056957925182231535,-0.15577898614428132,1.0,0.05470259330608459,-0.037322364742093876,-0.0023206340660722182,0.130086571976696,-0.017084178898008597,0.12423563660611481,-0.03677895663257557,-0.1376371520106817,-0.04794951863560492,-0.05896111320410417,0.014536463649735216,-0.03623803497541039,-0.3434563591407573,0.04130571129479993,-0.0009808336346813112,0.12101182796515698,-0.050752753257932125,-0.010791814758559523,0.1555721585889515,-0.033264795177882514,-0.08016735864613118,-0.21535484133150187,-0.16253902378016422,-0.24675098455823352,0.09536115043219918,0.1722918288332691,0.13227614176611643,0.10459340325575389,,-0.023636476965273854,-0.12440255514732015,-0.23939447305477643,0.23114275517212948
is_decision_maker,-0.0542622222834111,-0.12683579401202552,0.14740107927797963,0.11527708248016046,-0.1786073653588513,-0.0839660608017175,0.23020581600451526,0.013995493510307329,0.1848082445999836,-0.06956355433645042,0.057705712683601106,0.14459652942300283,0.05470259330608459,1.0,0.3605606551832723,0.02165465302822533,0.45498538571485125,0.19350797196927053,-0.11602118179112421,0.3986188122558619,0.35821933820283935,0.2470471203674555,0.3894577204992025,0.12714294264565631,-0.2756508963945153,0.08097143817442484,0.17635819281560508,0.031641513031820404,0.2208649084633408,-0.1767179572730023,-0.05071004332790813,0.20727382982053544,-0.01800323973013419,-0.06074552018307366,-0.21283430404884324,-0.20144704061467994,-0.05623666996368777,-0.051272978198806204,-0.10641291052039871,0.17942426794815275,0.10199617159558853,,-0.059186024040178316,0.0,0.09099983935798492,-0.016995418163552607
ready_for_customers,-0.08737080456217382,-0.1777169671767761,0.052302984486710453,0.1243850343680106,-0.09402820730366833,0.0057251885535723815,0.18562995680337477,0.13082790120683557,0.20964509854246582,0.07394118450812857,0.1535416102697471,0.20894729941083895,-0.037322364742093876,0.3605606551832723,1.0,-0.010218988991416097,0.3094748308236848,0.2225931150149668,-0.11773879774953987,0.453460604690735,0.431599570931876,0.27348115033029785,0.4728689619940587,0.23406458453445814,-0.13875354383986588,-0.043422525995893885,0.15276724601116803,0.11598143525392303,0.34756474979486907,-0.20169754555872502,-0.2553246504320971,0.1838558659461359,-0.005175411448756839,-0.21738576581739696,-0.2718251071716682,-0.3414301750635962,-0.1489660830572524,-0.030649338454397296,-0.011192481179328381,0.10218988991416098,0.012263705440744491,,0.09454959630834808,0.042181872374285945,-0.09266914725964222,0.21298629592300358
forbidden_industry,0.0,-0.2600522891154247,0.0,-0.2424218674543603,-0.15395667744040165,-0.078948272117442,0.046397177157887916,0.3061902160748331,0.338501600193165,0.19581053124886005,0.15549839356911854,0.16751484856512247,-0.0023206340660722182,0.02165465302822533,-0.010218988991416097,1.0,-0.01015962086430866,0.07400924651290061,0.07585626179248256,0.3630492166742832,0.3525655334220049,0.3277211576694205,0.3409207337803195,0.11376291823684027,-0.07622386354546767,0.02144528855873996,-0.04874017541390288,0.020511324911594724,0.10701608364812756,0.0326864544544646,0.009572250482390748,-0.05584297298002117,-0.1002585339374027,-0.0625,-0.10625,-0.08281849174905268,-0.005359330785703401,-0.15667056403381882,-0.08289835106771389,-0.03125,-0.05583124988280372,,-0.1145435681635315,-0.07448445576806749,0.06081002791530664,0.031261563367648286
ready_to_transfer,-0.11012602581904873,-0.0021731004581756553,0.1563751776943754,0.32184376120926933,-0.14158798200374828,-0.09087639623812187,-0.1037373824182884,0.1355640293393538,0.04918880661225127,0.0689874715061097,0.21953571800304156,0.07292329435445774,0.130086571976696,0.45498538571485125,0.3094748308236848,-0.01015962086430866,1.0,-0.04433525218441978,-0.25256830220583476,0.25959017485904173,0.22503056565013713,0.11933966027246204,0.3026159016136676,0.11860609342780147,-0.31732167154971547,-0.06216728564220504,0.07984129714148665,0.09441838418907596,0.296872205550092,-0.2799379251431386,-0.13089319251235734,0.16275306574671597,-0.23167832129152066,-0.2336712798790992,-0.3027567017563981,-0.23751646371530263,-0.1054128165307015,-0.19920847196888047,-0.07132462031081195,0.0584178199697748,-0.0066691830455038814,,-0.14554248440498774,-0.018656928630618883,-0.030339396800871814,0.14051050816416083
customer_sentiment_lgs,0.07088267079912769,0.0033649399542210914,-0.009265286253729785,-0.12533524148274713,-0.011951862364706965,0.03615506632174555,0.13847525790028917,0.27214864594132904,0.26408939048099633,-0.12360283213452168,0.143657844928393,0.26807034957110976,-0.017084178898008597,0.19350797196927053,0.2225931150149668,0.07400924651290061,-0.04433525218441978,1.0,0.04663057936881604,0.40795819533575883,0.48724519867376415,0.489004308826683,0.4308435579974841,0.466033304108738,-0.0003293958001787413,0.22342764304393578,0.06073958145748483,0.22297645607674266,0.20407516827214106,-0.13326703260471495,-0.3098444201935146,-0.00491261189208468,-0.03006549902297213,-0.17623316178438503,-0.24828908507553754,-0.25940923978216557,-0.325091289198514,-0.0020475008422857137,-0.013082124472443226,0.12891933263537525,0.13519771831998323,,-0.03162200643886085,-0.26134281985598395,0.024616080748690622,0.15197022182378994
customer_sentiment_omc,0.0280778116999526,0.06747463153971223,-0.17588297296538866,-0.0205410550460838,0.09034579420389592,0.014958053783314182,-0.1875710276596119,-0.14934910443102728,-0.25148354580791527,-0.08695736917940891,0.08363332169284994,-0.08173585426003771,0.12423563660611481,-0.11602118179112421,-0.11773879774953987,0.07585626179248256,-0.25256830220583476,0.04663057936881604,1.0,-0.06339970610110958,-0.11711863745064097,0.01002944353254987,-0.06316441589886483,-0.026280766028768422,-0.030052681100562938,-0.04048823453116361,0.20356820692476593,-0.25855178388569994,-0.3098299844240155,0.3461443436344446,0.24528902829362384,-0.34753207076808346,0.3046296946085886,0.3733047550030051,0.2670140415095386,0.22305160801376064,0.26885765914661724,0.7998613723852873,0.34144307377894223,-0.005057084119498838,0.2981545534747275,,0.5588666321743492,0.1953226726904219,-0.11719361998096857,0.14379697416387086
customer_language,0.019389784342046135,-0.15137370507889877,0.26393462551126445,0.10364076511318879,-0.19522072364528487,-0.017031743600708943,0.1630982212776456,0.2655423185230346,0.29571496774461187,0.063722000945601,0.3801587203998511,0.28503723669228087,-0.03677895663257557,0.3986188122558619,0.453460604690735,0.3630492166742832,0.25959017485904173,0.40795819533575883,-0.06339970610110958,1.0,0.8212514525818302,0.7466239392175028,0.779910137396196,0.462412773122025,-0.16516430803806056,0.05997868904524956,-0.025134563880810628,0.31553278133701074,0.33823957825118334,-0.2874210388305884,-0.11192399881013171,0.104000608698936,-0.2688073769706615,-0.22369699209223512,-0.35094757611847377,-0.28253612103076803,-0.1383609488816349,-0.15642222861794158,0.04902311032439994,0.13782423966338528,-0.028117947854511785,,-0.11522438969469928,-0.11392038376849904,-0.18202490701018337,0.27615809033489974
