,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
TO_length_in_sec,0.1698683829923189,0.22373604850329915,0.15858953570901618,0.20832587864187424,-0.1952218943001819,-0.23347566977472395,0.18095015032320252,-0.17865644433342265,0.006373888239547394,0.336704859461675,0.17245699067528847,0.14697813994137135,1.0,0.20180132239650989,0.18098859797605704,0.07757163683527693,-0.0665211920468687,0.17918816388808098,0.29518478505277745,0.11073639391747285,0.11285072424988722,0.031310148774095034,0.24926962197740843,0.025181123860143293,-0.10257677376598288,0.143664183233857,0.18359329866477697,0.11645009130321372,0.058795968004046024,0.09785790003084553,0.15519402411750877,0.21851371503248787,0.10126198266910756,0.010411198982405038,-0.10854151905287636,-0.05397668843222179,0.012207990048030488,0.13650174162529816,0.16305733893293536,0.13614584974730812,0.0696556075000804,-0.03974823966308435,0.089406966878648,0.07968050726302636,0.1357484474233837,0.22964784790160364
is_decision_maker,0.050899097825303594,0.2091541037753871,0.09166172628732672,0.09360544534815904,-0.1000038581756423,-0.10322673608452859,0.1508607361176388,0.10307115543918037,0.046122792264745374,0.29059233576755467,0.44347287049755957,0.3571439004186486,0.20180132239650989,1.0,0.43492329780962347,0.38773937875393777,0.4083265563067277,0.4331669615299561,0.1608430538544404,0.6766323770375413,0.5873169296477577,0.66705070012406,0.5680052257607169,0.3138210339792632,0.0738085586294288,0.15706135699697024,0.17123095639504485,0.35505515566109874,0.2568648991889186,0.228808009766252,0.21999523995952575,0.22247853279942995,0.19863253959882174,0.21836336910527998,0.19515911830349533,0.16981518976525023,0.23354826251225758,0.14450325986179335,0.18319486480762362,0.11310854612268546,0.08317849277846133,0.05085673030129642,0.1014603214367574,0.14207105892537214,0.15695190530381248,0.14720797442988043
ready_for_customers,0.08139256309444845,0.15547181413722894,0.1376787508975663,0.11061843984869925,-0.10577467009931786,-0.10111171506074311,0.10314711798830653,-0.12683054932138124,0.009180381903886025,0.14102362709927221,0.17764645186080502,0.22086135164435147,0.18098859797605704,0.43492329780962347,1.0,0.1155521256181124,0.14676177118077957,0.25956146309795763,0.1354390395581421,0.3645170678054856,0.4119420148713346,0.41562211327083143,0.24601339033230518,0.12481851337021752,0.00798510534573045,0.2086060373126511,0.053411311718078114,0.1880389600670098,0.27240112175993725,0.2170890643237951,0.1962979410816807,0.1904031001951058,0.15018335648923356,0.14042087307591467,0.16276710739647698,0.22275089665958686,0.24214843187833396,-0.10950770028662837,-0.01069102699458622,0.09132727747285986,-0.0371186432432204,-0.0280078830605008,-0.11779520795355607,0.04043322210103617,0.03788940035618207,0.09554952497597982
forbidden_industry,0.0,0.10917109228534479,0.07969569422877248,0.062250593933138657,0.0,0.0,0.16789511490234005,0.09377677740180716,0.055697184224364406,0.19589214206999514,0.12897215917922447,0.19079897018451095,0.07757163683527693,0.38773937875393777,0.1155521256181124,1.0,0.2976001141344475,0.15869728886543769,0.02388435444452202,0.24417557315652152,0.2687634578887098,0.13224956184120662,0.16706911118482648,0.06514214428961679,0.021806277493919238,0.08131149289148114,0.15445507724349808,0.08475970151511891,0.10586642277990505,0.05755961731419741,0.17504378877337692,0.20841579149416248,0.10243904377184306,0.10002740852456567,0.10816061181741693,0.10371808806531554,0.09278195172574101,0.10177550478905102,0.13563810207372295,0.10329876516507008,0.09654290076012777,0.0,0.14455798544691373,0.08494757939680259,0.1897753814876344,0.13482193468022288
ready_to_transfer,0.09730469690387787,0.13737336070601144,0.08952074036926974,0.08958390605413893,0.13348921475479406,0.11736664134574643,0.15158435685874,0.11024846970602281,0.03004170778086806,0.08551768258156035,0.2070509772820196,0.11613699329713945,-0.0665211920468687,0.4083265563067277,0.14676177118077957,0.2976001141344475,1.0,0.06568156003033532,0.02007176379556642,0.35182874266096315,0.37468947802449387,0.21352328654933736,0.1887740520981535,0.07016293335823383,0.24875267313373461,0.10958530863873368,0.03434244985553214,0.16614236618551664,0.22219020767429634,0.17332492084517995,0.16130803424942075,0.14765124987601308,0.12401134926800739,0.19888587735066676,0.2589083881746637,0.19861931292237386,0.14286167005915137,0.221027368487675,0.1568499196352017,0.09120548752321538,0.06000834665122424,0.19926224836784742,0.14044987286289964,0.1187247716085345,0.17653624774735543,0.1419545684843418
customer_sentiment_lgs,0.18434625536213328,0.2728772159712475,0.20119379033523802,0.209572923344468,-0.10015396667576189,-0.1926279577959872,0.18257115530881032,-0.03739392910395249,0.059158405977398056,0.24230545588591387,0.22605565997842922,0.3092767733315416,0.17918816388808098,0.4331669615299561,0.25956146309795763,0.15869728886543769,0.06568156003033532,1.0,0.056062021917498345,0.39100841445020434,0.28062988282358303,0.4767962863899383,0.25375902240848225,0.27931904249203793,0.06288864128654076,0.1370160266768254,0.026975617946369344,0.23637977027042367,0.24655501662149765,0.12667163776432058,0.24521796363808723,0.2155467968165014,0.19789926700015287,0.18580812450848486,0.1696674052063434,0.20701337915396295,0.30071437181883065,0.09927638278782977,0.08915578184556948,0.17509259923329978,0.08872088347712626,0.007446179480948124,0.07751731048590797,0.22294401547679263,0.03951856274031354,0.13751810980738788
customer_sentiment_omc,0.23811881302557159,0.3199501938878262,0.3018235506940154,0.34975768515227595,-0.031568818383753125,-0.03218069855457664,0.33896552199514784,0.0517257544199371,0.012475176093362406,0.26432079318281304,0.049128698122564325,0.02795953497738726,0.29518478505277745,0.1608430538544404,0.1354390395581421,0.02388435444452202,0.02007176379556642,0.056062021917498345,1.0,0.1389985547367789,0.1387856304611826,0.13028480819429958,0.14836655718361422,0.06426781491399536,-0.06395888638713274,0.1877503826080353,0.4050523792258868,0.17324184978545049,0.08885713253459276,0.13808112972270473,0.22487864925798834,0.3816578424365041,-0.017757326316051886,0.11488868737226147,-0.007118554495741317,0.047122601743935205,0.13099241057893032,0.19381377882080092,0.16062749652932937,0.26814812138928074,0.24696633192665077,0.07426075499639648,0.16541460996500218,0.2469993396700653,0.1845677620300839,0.34951325309879683
customer_language,0.05782462424539381,0.17434400201158515,0.03332429009396368,0.022133704474356596,0.07733354635826886,0.0019037497649967842,0.11588633367752191,0.13988954271174361,0.004911308917595362,0.1257923095591441,0.44841871120016347,0.29854428215291345,0.11073639391747285,0.6766323770375413,0.3645170678054856,0.24417557315652152,0.35182874266096315,0.39100841445020434,0.1389985547367789,1.0,0.654157906880159,0.6967509686021182,0.6711426121414799,0.37336396916410963,0.17739616368848624,0.04288436222892776,0.14628802998967236,0.3484488379630416,0.2207852249177558,0.18539383235385398,0.13628292054174262,0.14885133684287163,0.20882631320318001,0.185961184743886,0.242609371991672,0.21273355824039478,0.17030375174429474,0.13940145356226505,0.1320557738928501,0.11725812164154799,0.10480474990901936,0.06488116600244487,0.08526789816344323,0.12246875473393573,0.06336766449165547,0.17388596076844332
customer_knows_marketing,0.06726152850868972,0.1502092783961489,0.1332019441438562,0.0906825307117648,0.020237899366150957,0.017362927177937436,0.15509666848499284,0.12799832244835568,0.012678313832598667,0.1251431037222575,0.28962715116001525,0.18735206096374546,0.11285072424988722,0.5873169296477577,0.4119420148713346,0.2687634578887098,0.37468947802449387,0.28062988282358303,0.1387856304611826,0.654157906880159,1.0,0.6352900703434147,0.5256849776197617,0.29718812109026604,0.11494662471753629,0.10015693546047408,0.13943296817503342,0.22485453891881887,0.21378629290889112,0.2777455999383578,0.167819727723619,0.1517135703593425,0.1631069035503114,0.17287247844233047,0.20164749090626918,0.18489659702375855,0.1742391366184984,0.0534633391131142,0.09230554975316177,0.030909064403027233,0.031419150777253435,-0.15739674154146957,0.008219761918850215,0.11967142325265641,0.11513866929450527,0.12595959654276048
customer_availability,0.06599869954926006,0.14268308624107282,0.09425693189871644,0.03009003819618858,-0.10566609643285713,-0.13294914659981574,0.10817931075533319,0.15731009316648759,0.0034511691610762067,0.18340660690394048,0.3082924010524297,0.3502018788768903,0.031310148774095034,0.66705070012406,0.41562211327083143,0.13224956184120662,0.21352328654933736,0.4767962863899383,0.13028480819429958,0.6967509686021182,0.6352900703434147,1.0,0.5293158721719488,0.3593532620051824,0.20805217697540251,0.08552791373043651,0.04355705541474147,0.26284481776644886,0.2698734892699782,0.12372615267295861,0.14721978541245825,0.13375451771000973,0.16297390097076522,0.18374644307856344,0.16064709647032405,0.1682176441652369,0.22302413245029712,0.000513636029103641,0.0480447003229044,0.1335632324457748,-0.025379618188196524,-0.03384536019208593,-0.01772367212614185,0.21765600827189138,-0.006439810742788612,0.06084930123669812
