,LQ_Company_Name,LQ_Company_Address,LQ_Service,LQ_Customer_Name,Calls Count,Connection Made Calls,TO_Event_O,timezone,season_status,TO_User_M,lgs_sentiment_style,lgs_agent_gender,TO_length_in_sec,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,customer_sentiment_lgs,customer_sentiment_omc,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,TO_OMC_Disposiion,omc_agent_sentiment_style,omc_who_said_hello_first,customer_talk_percentage,total_discovery_questions,total_buying_signals,time_to_reason_seconds,location_mentioned,business_type_mentioned,within_45_seconds,call_structure_framed,total_objections,objections_acknowledged,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,objections_rebutted,total_interruptions,commitment_type,call_result_tag
lgs_sentiment_style,-0.10685985541036677,0.11805957722979292,0.01767639170084707,-0.12389636416694617,0.18857240537376616,0.0312770200162997,-0.11755021203106823,0.23195037128406826,0.09479332555214702,0.07602286899053619,1.0,0.3075348717108314,-0.22703257084406273,0.15659288380654793,0.2881747300524178,-0.10627801823395848,0.10299339298180339,0.19228492176939388,0.06457952832935533,0.4579338189270858,0.11637702747101017,0.31708989949447547,0.11363017448850506,0.1690389756053615,-0.1500742336188783,-0.09251334974654604,-0.03929607407974998,0.23679122747259462,0.27005309105035863,-0.04171126787006795,0.04893398280256132,-0.10006351406538933,-0.16167617793557745,-0.24217377106379756,-0.12735831785028398,-0.24217377106379756,-0.3467438455660433,0.0017894775316124535,-0.13126730351207155,-0.12250996107861159,0.03137909313590156,-0.15222705023699806,0.05258500510164973,-0.040710388921818615,0.09873830195715348,0.1034614974258949
lgs_agent_gender,0.031326624744485054,-0.15377352485338167,0.014215869673883512,-0.13767415628040927,0.2365602932828925,0.05444669836246992,-0.07614673968499003,0.14532535410102063,0.11166851486746181,0.04424930516576686,0.3075348717108314,1.0,-0.12027435372950318,0.23098037541925634,0.10975925648890937,-0.1839129056767224,0.002027283818828246,0.3389258202908148,0.04568658959730895,0.32022917415915847,0.10530245520175076,0.37029989401475644,0.0828360887232813,0.06850705388156522,-0.22707580811745057,0.17806071408620208,0.10644993682838066,0.052152902202438345,0.13687724923820685,-0.17541270980330761,-0.07704084262959786,-0.23188993790596202,-0.23905533551515876,-0.058785147024205356,-0.058785147024205356,-0.12299661531218352,-0.08972935373677848,-0.07206058102881391,-0.225995071661567,-0.06646922023238531,-0.059451609164073174,-0.0060025725664935225,0.006515053378591333,-0.09079958697337186,0.2523246102981695,0.09227735717513305
TO_length_in_sec,0.06725934947999011,-0.2144606265777886,-0.01595360762833635,-0.194257179272013,-0.1289837906236355,-0.0826283844876021,-0.026877970864202693,-0.043278942827050394,0.053182584367014646,-0.10338314842362602,-0.22703257084406273,-0.12027435372950318,1.0,-0.0004339036777256734,-0.3635077810550429,0.05547988118097655,0.19531063531199105,0.022760063258441664,-0.12989513341056608,-0.13565327692030094,-0.02796164239275328,0.054679025009088,0.24349729676152188,0.007538943182824508,-0.17915770406077502,-0.09972310718063092,-0.05673746069975747,-0.005882308990624332,-0.11381984518514306,0.14649512310268623,-0.06248908572343101,0.05324820080631285,0.12464053405298971,-0.012276938553721027,-0.06956931847108581,-0.05156314192562831,0.08752020690593285,0.04035249635060256,0.0574458114069819,-0.017389863143912013,-0.07810546677582769,-0.11046149369255813,0.015311353903884935,-0.039105557036972625,-0.01356123440798032,-0.07621794640039732
is_decision_maker,-0.01896241406730802,0.1052581772950113,0.07884647941735573,0.12861601142679296,-0.0564928938684534,-0.16147802472477288,-0.21140514398171883,-0.12809463321566011,0.23930202875248655,-0.0007456860254948018,0.15659288380654793,0.23098037541925634,-0.0004339036777256734,1.0,0.20946490188001848,-0.39812613130870705,0.4125096522584762,-0.029251816445788923,0.01568593562681897,0.3803767770416321,0.25087139105425776,0.15922811044210802,0.34307927028083346,0.08486147237995918,-0.2758506088645031,0.17459134936999382,0.0919546404040212,0.17661805356028798,0.2428560409434536,-0.055643789800833066,-0.1551075230969805,-0.26096624312916744,-0.018763485925797827,-0.16074361361114844,-0.16074361361114844,-0.16074361361114844,-0.16084596128820772,0.018238154675558692,-0.14153443553998338,-0.10445981577796805,-0.12917197285253293,-0.23839564702723162,0.02697291600225485,-0.008452951055632638,0.18195503775827515,-0.005231847600708778
ready_for_customers,-0.1587162927716178,0.05440117526144209,-0.03582881280651948,0.04173603275430768,0.16697005941212892,0.149926212870685,0.09487045882529838,-0.06454960364855791,0.09194418268231523,0.08856051528802406,0.2881747300524178,0.10975925648890937,-0.3635077810550429,0.20946490188001848,1.0,-0.21975550612583306,0.07692623483566716,0.10222637589591768,0.21798040470839325,0.3739356088912806,0.40779376157200503,0.3134381346375141,0.12766780668730576,0.2196676797518638,0.10680332483439718,0.03961691057933657,-0.07676941201464865,0.011295239797759508,0.13872707440418403,-0.17505033364228062,0.032954190788022655,-0.12296362888403423,-0.1103790820032794,0.013414865244191252,0.013414865244191252,-0.045610541830250255,-0.03450649738236344,0.21856315041193364,0.04249819184683141,0.01803306418080691,0.1135535379397425,0.13586165783935905,0.2688025857008701,0.13666198041719516,0.02805934754516747,0.15295009219767414
forbidden_industry,0.0,0.06605254324606517,-0.13223994450948612,0.020967194444675978,-0.11717257794680137,-0.06726727939963124,0.18375879671643178,-0.003697680856379617,-0.15964592233400896,0.17032997659129256,-0.10627801823395848,-0.1839129056767224,0.05547988118097655,-0.39812613130870705,-0.21975550612583306,1.0,-0.2919211560064738,0.025214017393405484,-0.05301587122283469,-0.045596075258755316,-0.16878989451394444,0.16306238799556463,-0.08873335265619053,-0.0933102815587912,-0.007282456151185254,-0.12619202213587927,-0.030581836907874378,-0.08250636234856083,-0.06700910192002675,0.10235224244079497,0.19146662393275565,0.21814129318815872,0.05905686160044339,0.06052275326688024,0.06052275326688024,0.06052275326688024,0.05337605126836238,-0.06540629397698251,0.05938577207297662,0.037192367863349236,0.03892934912767398,-0.036726858133466565,0.07811593161548264,-0.03064805281050015,-0.21654529945802373,-0.03550565756494637
ready_to_transfer,0.07557017722900074,-0.07332285462987549,0.007098497811360393,0.13078040191873305,-0.10904367327172068,-0.17673067767375733,-0.28724351334437626,-0.20337834418475265,0.22524183405275977,0.14040383726865055,0.10299339298180339,0.002027283818828246,0.19531063531199105,0.4125096522584762,0.07692623483566716,-0.2919211560064738,1.0,-0.04165257263911481,-0.1844461727847109,0.2906116881425197,0.41389606548126,0.17101229622480052,0.30570821065207054,0.1566951481151694,-0.23414164366925536,-0.003824296457742203,0.16206011337987025,0.20330871228333572,0.15590007944238196,-0.0003165125522581752,-0.04769972932332411,-0.09026905064002586,0.05245507497252812,-0.06183755234426794,-0.13427582794755324,-0.06183755234426794,-0.07011719365194521,-0.04675322632097611,-0.055055226988846434,0.030332411515720376,0.0641798876381058,-0.16956480179339958,-0.017195575522354366,-0.036971397303332564,0.17118994982179406,0.023165445563523637
customer_sentiment_lgs,-0.00792257795767246,-0.15935961386932723,0.03514318003907964,-0.13770506235579805,0.06265511046878795,0.24726399414593583,0.047183765779890856,0.15724843353846785,0.13568976660207546,0.037319779508881636,0.19228492176939388,0.3389258202908148,0.022760063258441664,-0.029251816445788923,0.10222637589591768,0.025214017393405484,-0.04165257263911481,1.0,0.23561580497959597,0.15586108038262467,-0.06935550323803637,0.2428109557913868,0.11470345327809262,0.30717646946609506,-0.22204770233884763,-0.036904155871594395,0.07865613852420172,-0.06925226217309934,0.20718109428017892,-0.07269544826529195,-0.09491537571589202,-0.05780361970948519,-0.2933132128815321,-0.022955727235814374,-0.11562884829891686,-0.11562884829891686,-0.059048058057524874,0.10192640180350492,0.07706943975517665,-0.01975594624631048,0.020787975242246848,0.12038948746247362,0.15654573775773772,-0.06862016158554758,-0.009053533202925066,0.18564469533749217
customer_sentiment_omc,-0.24727436238344638,0.22155644007343528,-0.05117664965156649,-0.04150067025226879,0.12079100901891296,0.05463979064668549,0.09849335551188697,0.14544681576194401,-0.08821689665320075,-0.04093549967042452,0.06457952832935533,0.04568658959730895,-0.12989513341056608,0.01568593562681897,0.21798040470839325,-0.05301587122283469,-0.1844461727847109,0.23561580497959597,1.0,0.07856275876100766,-0.003739212740779479,0.059714952247095256,0.1756211457126972,0.17779240763075727,0.11440220837809564,0.005480520936504099,-0.1288742090554878,-0.08547505326984306,-0.08041837928512058,0.12576469408003405,-0.06010178564972442,-0.3136511561764486,-0.1308482622134988,0.1903885182815271,0.1751931905313583,0.09474733773634683,0.10050764579266336,0.49001255884325007,0.10009345299112545,-0.02482073383165406,0.005691867888218905,0.06637720423346635,0.35224536186879285,0.17088859118264074,-0.04503982490860526,0.1413512032293827
customer_language,0.04567004474801391,0.06800184517923288,-0.01650212463302864,0.10771178674738933,0.0419118518182371,0.013290870380481667,-0.05548899346252455,0.11945291197142861,0.17859738431971942,-0.05048145980461095,0.4579338189270858,0.32022917415915847,-0.13565327692030094,0.3803767770416321,0.3739356088912806,-0.045596075258755316,0.2906116881425197,0.15586108038262467,0.07856275876100766,1.0,0.5002501876563868,0.6443670926262376,0.4927471334635846,0.17383008991798624,-0.1575583981911945,0.015213598413296316,0.04371890917228768,0.08055033739632272,0.14729343027797445,-0.017480952226787486,0.03817446265359716,-0.14181622499975086,-0.10192892775072329,-0.03587480016670876,-0.03587480016670876,-0.03587480016670876,-0.06327719971683327,-0.0020956494018064867,-0.21340518783647133,-0.08156923079954692,-0.04961196363616394,-0.06530942291137569,0.02692042945291587,-0.010686236466037849,0.1980365220358419,-0.10207281990162419
customer_knows_marketing,0.13092608903248382,-0.042336867387709,-0.07158798397098315,-0.054634092689177766,0.07779736835134712,-0.0738012404616746,-0.14721193871151553,-0.049899286377479056,0.1546773848589092,0.15789018959339993,0.11637702747101017,0.10530245520175076,-0.02796164239275328,0.25087139105425776,0.40779376157200503,-0.16878989451394444,0.41389606548126,-0.06935550323803637,-0.003739212740779479,0.5002501876563868,1.0,0.5009237554951309,0.303585792474555,0.17424457637476107,-0.13962232356915835,0.0915175306706942,0.06217059141274923,0.07028655346759867,0.0808697835985716,-0.27236091379896366,-0.08880003679356825,-0.14823037819749418,-0.05774227275238552,-0.07968190728895959,-0.07968190728895959,-0.07968190728895959,-0.08784104611578832,0.10996656903846327,-0.026876094434010803,0.05202640434343711,0.044205600129620055,0.23874370567316955,0.13154516648265496,0.02136178402271393,0.11607444756634568,0.18055399286593293
customer_availability,-0.0505384979935675,0.006038827286955989,-0.0693227382734824,0.06286297592679117,0.2652519298428268,0.2587815617258288,0.003225700231591484,0.170702600488914,0.21369662421923522,0.09063527746040298,0.31708989949447547,0.37029989401475644,0.054679025009088,0.15922811044210802,0.3134381346375141,0.16306238799556463,0.17101229622480052,0.2428109557913868,0.059714952247095256,0.6443670926262376,0.5009237554951309,1.0,0.4864696747064272,0.3163232803204883,-0.23936594363820304,0.02108288264647283,-0.008855550695989095,0.08836344786459904,0.17157392077544079,-0.06159668106433684,-0.011581731370547514,-0.06706308735388342,-0.07171797260928545,-0.08268016050584384,-0.08268016050584384,-0.08268016050584384,-0.12257607154076607,0.09328620100883812,-0.0955951486402539,-0.10113521614868878,0.11154340479636993,0.09288414660258017,0.16011410243731833,-0.09925679014629019,0.052023979961224265,0.1591651708118873
who_said_hello_first_lgs,0.03787347975960971,-0.1101908371732217,-0.016376739783720035,0.0794251518035314,-0.014341085083835328,0.01633580335315152,-0.05121427392761727,-0.07925223687277377,0.2274488288144102,0.0010050939011759102,0.11363017448850506,0.0828360887232813,0.24349729676152188,0.34307927028083346,0.12766780668730576,-0.08873335265619053,0.30570821065207054,0.11470345327809262,0.1756211457126972,0.4927471334635846,0.303585792474555,0.4864696747064272,1.0,-0.02795544171087285,-0.12707777933202594,0.07781522420018276,-0.10836263791968746,0.15455070957960093,0.11402615642602554,0.17367186970628945,-0.07145029582260468,-0.08727328806857224,-0.06002247584182919,0.023149193667687754,0.023149193667687754,0.023149193667687754,-0.020658713520602,0.14470951893775427,-0.011728967979137844,-0.060721355979607025,-0.05286831887143637,-0.12709699293371995,0.08468017951165113,0.060878170527877105,-0.015353773324724053,0.033700579230535974
customer_marketing_experience,-0.16191001103172326,0.06623135898114543,-0.05183867464938634,-0.2087332660675579,0.11396748761158526,0.0532881463811625,0.014767389093415753,0.2692207965795658,0.09211317795687617,0.16970307074363844,0.1690389756053615,0.06850705388156522,0.007538943182824508,0.08486147237995918,0.2196676797518638,-0.0933102815587912,0.1566951481151694,0.30717646946609506,0.17779240763075727,0.17383008991798624,0.17424457637476107,0.3163232803204883,-0.02795544171087285,1.0,-0.003738617629404249,-0.029791679241135308,0.12752302499241863,-0.028033451070615636,0.15854584911717176,-0.016478357542218377,-0.07774956189520221,-0.12504650024196423,0.015215541714665373,-0.04944352078595241,-0.10697779951869703,-0.10248293399270136,-0.00991024696538507,0.09969799803735627,0.01942654354321018,0.00973668179290956,0.11190313184651036,-0.07676509091627388,0.05190287012985822,-0.06452885773149053,0.12054794520393292,0.0863852272708007
technical_quality_score,-0.23952772193917798,0.13333151614364488,-0.12863076827191608,0.14879471648427062,0.036656953687874944,0.13532686724106563,0.23864798851850658,0.015831761219322754,-0.16970506792112205,-0.007972233734081536,-0.1500742336188783,-0.22707580811745057,-0.17915770406077502,-0.2758506088645031,0.10680332483439718,-0.007282456151185254,-0.23414164366925536,-0.22204770233884763,0.11440220837809564,-0.1575583981911945,-0.13962232356915835,-0.23936594363820304,-0.12707777933202594,-0.003738617629404249,1.0,-0.12898033665213232,-0.0648810851945938,-0.16126631617116147,-0.1456614552406872,0.11483744693823526,0.10365482708558067,-0.0281110915518023,0.15992392931740407,0.08594708787893658,0.1108717433638282,0.13149904445477298,0.03410919306568201,0.03155481115109207,-0.09146780365229457,-0.04439193094398649,-0.043562806380010415,0.005508875900993574,-0.027326381260476627,0.15257250607046588,-0.02329032931847961,-0.1710589917724789
technical_quality_issues,0.031581747685950075,-0.0674802715308697,-0.16825604090008753,-0.13706901205245298,0.15201032845005755,0.1599164786991054,-0.15056392495714951,0.050183560706285976,-0.04397382195776122,-0.052207467579577164,-0.09251334974654604,0.17806071408620208,-0.09972310718063092,0.17459134936999382,0.03961691057933657,-0.12619202213587927,-0.003824296457742203,-0.036904155871594395,0.005480520936504099,0.015213598413296316,0.0915175306706942,0.02108288264647283,0.07781522420018276,-0.029791679241135308,-0.12898033665213232,1.0,-0.04484483203706496,-0.09355843723952513,0.014882226462442381,-0.2048111965083489,-0.08282519631611795,0.10366738001386558,0.03507042500398151,0.02625224901918037,0.18477544501961568,0.10803810173278075,-0.03005347597826996,-0.08385082819401325,0.04555826599474074,-0.06313391734352196,0.10556141641991308,0.0031784572739173263,-0.010918164696014017,0.16045855630919933,0.01869965099297577,0.07850744169359698
TO_OMC_Disposiion,-0.024658107036501946,0.02832920654485446,0.03922894456715614,-0.1627074447204457,0.0044221333949794285,-0.028316160616094713,-0.035550878903120385,0.06405805394376002,-0.009591406872791247,0.08996693299494424,-0.03929607407974998,0.10644993682838066,-0.05673746069975747,0.0919546404040212,-0.07676941201464865,-0.030581836907874378,0.16206011337987025,0.07865613852420172,-0.1288742090554878,0.04371890917228768,0.06217059141274923,-0.008855550695989095,-0.10836263791968746,0.12752302499241863,-0.0648810851945938,-0.04484483203706496,1.0,-0.0398470726609819,0.05659125837213163,-0.06430523293772475,-0.1518598266574173,0.009157972963636992,0.010985919984436796,-0.1486161390315141,-0.22080112084682096,-0.1486161390315141,-0.09268317410502526,-0.1341974924438911,-0.11029259728553358,0.1342121478009429,0.13843862201199628,-0.08351712980954111,-0.21332463171702612,0.031374184840529014,0.06192011384215557,-0.1112301679263754
omc_agent_sentiment_style,-0.04180905044224884,0.0904366184810163,0.15154849151253424,0.01834676562650744,0.12390237644533254,0.1379332898957041,0.027185536697854555,-0.2688382073062566,0.17024038717707965,0.02466519827174742,0.23679122747259462,0.052152902202438345,-0.005882308990624332,0.17661805356028798,0.011295239797759508,-0.08250636234856083,0.20330871228333572,-0.06925226217309934,-0.08547505326984306,0.08055033739632272,0.07028655346759867,0.08836344786459904,0.15455070957960093,-0.028033451070615636,-0.16126631617116147,-0.09355843723952513,-0.0398470726609819,1.0,0.54367020064316,-0.2538540807384071,-0.3752474169869588,-0.5053401393557733,-0.39278368118505996,-0.510924420026857,-0.510924420026857,-0.510924420026857,-0.6061789032022299,-0.3612885611088625,-0.3743612558592806,-0.3128638859900266,-0.30570147452434704,-0.11817777913827528,-0.4468384845526162,-0.33872966942964555,0.313945062284775,0.08914724779706165
omc_who_said_hello_first,-0.18070104379726742,0.025665681450011073,0.10972100924051664,-0.01376527128570134,0.07380362248650385,0.1294033861261693,0.02642758458364221,-0.17686955168328716,0.2016277240120855,0.23594682259255317,0.27005309105035863,0.13687724923820685,-0.11381984518514306,0.2428560409434536,0.13872707440418403,-0.06700910192002675,0.15590007944238196,0.20718109428017892,-0.08041837928512058,0.14729343027797445,0.0808697835985716,0.17157392077544079,0.11402615642602554,0.15854584911717176,-0.1456614552406872,0.014882226462442381,0.05659125837213163,0.54367020064316,1.0,-0.3454324266304456,-0.4123126708104437,-0.2789008396345322,-0.34103458431297007,-0.6260794434430185,-0.7222979684353139,-0.7222979684353139,-0.7250603540804014,-0.2273867658240414,-0.12489446795246939,-0.06949575460205204,-0.08662414228357665,-0.09598031741484517,-0.14818291054838895,-0.23887911153161553,0.08366256825689139,0.2438607932100158
