Variable,Value,Count_Short,Count_Long,Total_Count,Pct_Short,Pct_Long,Pct_Difference,Chi_Square,P_Value,Significant,Direction,Importance_Score
location_mentioned,No,340,242,582,58.42,41.58,-16.84,30.9607,0.0,Yes,Favors Short Calls,8.42
location_mentioned,Yes,269,367,636,42.3,57.7,15.41,30.9607,0.0,Yes,Favors Long Calls,7.7
